ElapsedTime,Class1,Class2,Class3,BestClass
3.988354,33.66557,52.4772,35.3107,-1
4.004822,33.66557,52.4772,35.3107,-1
4.022344,33.66557,52.4772,35.3107,-1
4.037956,33.66557,52.4772,35.3107,-1
4.054523,33.66557,52.4772,35.3107,-1
4.071312,33.66557,52.4772,35.3107,-1
4.087656,33.66557,52.4772,35.3107,-1
4.104295,33.66557,52.4772,35.3107,-1
4.12079,33.66557,52.4772,35.3107,-1
4.137364,33.66557,52.4772,35.3107,-1
4.154354,33.66557,52.4772,35.3107,-1
4.17049,33.66557,52.4772,35.3107,-1
4.187057,33.66557,52.4772,35.3107,-1
4.203622,33.66557,52.4772,35.3107,-1
4.220371,33.66557,52.4772,35.3107,-1
4.236757,33.66557,52.4772,35.3107,-1
4.253468,33.66557,52.4772,35.3107,-1
4.26989,33.66557,52.4772,35.3107,-1
4.287451,33.66557,52.4772,35.3107,-1
4.303421,33.66557,52.4772,35.3107,-1
4.319645,33.66557,52.4772,35.3107,-1
4.3367,33.66557,52.4772,35.3107,-1
4.353868,33.66557,52.4772,35.3107,-1
4.369295,33.66557,52.4772,35.3107,-1
4.385857,33.66557,52.4772,35.3107,-1
4.402424,33.66557,52.4772,35.3107,-1
4.419201,33.66557,52.4772,35.3107,-1
4.435557,33.66557,52.4772,35.3107,-1
4.452219,33.66557,52.4772,35.3107,-1
4.468689,33.66557,52.4772,35.3107,-1
4.485256,33.66557,52.4772,35.3107,-1
4.502147,33.66557,52.4772,35.3107,-1
4.519216,33.66557,52.4772,35.3107,-1
4.535214,33.66557,52.4772,35.3107,-1
4.551523,33.66557,52.4772,35.3107,-1
4.56809,33.66557,52.4772,35.3107,-1
4.585291,33.66557,52.4772,35.3107,-1
4.601223,33.66557,52.4772,35.3107,-1
4.617789,33.66557,52.4772,35.3107,-1
4.634358,25.64623,44.99669,24.70646,-1
4.651212,25.64623,44.99669,24.70646,-1
4.66749,25.64623,44.99669,24.70646,-1
4.684257,25.64623,44.99669,24.70646,-1
4.700624,25.64623,44.99669,24.70646,-1
4.717269,25.64623,44.99669,24.70646,-1
4.733757,25.64623,44.99669,24.70646,-1
4.750352,25.64623,44.99669,24.70646,-1
4.766891,25.64623,44.99669,24.70646,-1
4.783542,25.64623,44.99669,24.70646,-1
4.800022,25.64623,44.99669,24.70646,-1
4.81659,25.64623,44.99669,24.70646,-1
4.83352,25.64623,44.99669,24.70646,-1
4.849722,25.64623,44.99669,24.70646,-1
4.866916,25.64623,44.99669,24.70646,-1
4.882896,25.64623,44.99669,24.70646,-1
4.904177,25.64623,44.99669,24.70646,-1
4.91599,25.64623,44.99669,24.70646,-1
4.932557,25.64623,44.99669,24.70646,-1
4.949123,25.64623,44.99669,24.70646,-1
4.96569,25.64623,44.99669,24.70646,-1
4.982257,25.64623,44.99669,24.70646,-1
4.999015,25.64623,44.99669,24.70646,-1
5.015389,25.64623,44.99669,24.70646,-1
5.032088,25.64623,44.99669,24.70646,-1
5.049071,25.64623,44.99669,24.70646,-1
5.066045,25.64623,44.99669,24.70646,-1
5.082091,25.64623,44.99669,24.70646,-1
5.098222,25.64623,44.99669,24.70646,-1
5.115142,25.64623,44.99669,24.70646,-1
5.131357,25.64623,44.99669,24.70646,-1
5.147923,25.64623,44.99669,24.70646,-1
5.16449,25.64623,44.99669,24.70646,-1
5.181386,25.64623,44.99669,24.70646,-1
5.197623,25.64623,44.99669,24.70646,-1
5.21438,25.64623,44.99669,24.70646,-1
5.230757,25.64623,44.99669,24.70646,-1
5.24737,25.64623,44.99669,24.70646,-1
5.26389,25.64623,44.99669,24.70646,-1
5.280457,15.94508,37.57951,14.99856,2
5.297349,15.94508,37.57951,14.99856,2
5.31359,15.94508,37.57951,14.99856,2
5.330317,15.94508,37.57951,14.99856,2
5.346723,15.94508,37.57951,14.99856,2
5.36357,15.94508,37.57951,14.99856,2
5.380359,15.94508,37.57951,14.99856,2
5.396425,15.94508,37.57951,14.99856,2
5.413321,15.94508,37.57951,14.99856,2
5.429557,15.94508,37.57951,14.99856,2
5.44632,15.94508,37.57951,14.99856,2
5.46269,15.94508,37.57951,14.99856,2
5.479534,15.94508,37.57951,14.99856,2
5.496522,15.94508,37.57951,14.99856,2
5.512495,15.94508,37.57951,14.99856,2
5.528956,15.94508,37.57951,14.99856,2
5.545607,15.94508,37.57951,14.99856,2
5.562593,15.94508,37.57951,14.99856,2
5.57866,15.94508,37.57951,14.99856,2
5.595655,15.94508,37.57951,14.99856,2
5.612646,15.94508,37.57951,14.99856,2
5.628356,15.94508,37.57951,14.99856,2
5.644923,15.94508,37.57951,14.99856,2
5.661729,15.94508,37.57951,14.99856,2
5.678056,15.94508,37.57951,14.99856,2
5.694746,15.94508,37.57951,14.99856,2
5.71119,15.94508,37.57951,14.99856,2
5.727836,15.94508,37.57951,14.99856,2
5.744745,15.94508,37.57951,14.99856,2
5.760889,15.94508,37.57951,14.99856,2
5.777824,15.94508,37.57951,14.99856,2
5.794024,15.94508,37.57951,14.99856,2
5.81059,15.94508,37.57951,14.99856,2
5.827157,15.94508,37.57951,14.99856,2
5.844038,15.94508,37.57951,14.99856,2
5.861029,15.94508,37.57951,14.99856,2
5.876905,15.94508,37.57951,14.99856,2
5.893423,15.94508,37.57951,14.99856,2
5.909991,15.94508,37.57951,14.99856,2
5.926888,14.71118,37.23973,14.37032,2
5.943937,14.71118,37.23973,14.37032,2
5.959921,14.71118,37.23973,14.37032,2
5.976869,14.71118,37.23973,14.37032,2
5.99292,14.71118,37.23973,14.37032,2
6.00939,14.71118,37.23973,14.37032,2
6.025957,14.71118,37.23973,14.37032,2
6.042523,14.71118,37.23973,14.37032,2
6.059279,14.71118,37.23973,14.37032,2
6.075657,14.71118,37.23973,14.37032,2
6.092257,14.71118,37.23973,14.37032,2
6.10879,14.71118,37.23973,14.37032,2
6.125357,14.71118,37.23973,14.37032,2
6.142185,14.71118,37.23973,14.37032,2
6.15849,14.71118,37.23973,14.37032,2
6.175215,14.71118,37.23973,14.37032,2
6.191624,14.71118,37.23973,14.37032,2
6.208191,14.71118,37.23973,14.37032,2
6.22517,14.71118,37.23973,14.37032,2
6.241325,14.71118,37.23973,14.37032,2
6.257891,14.71118,37.23973,14.37032,2
6.274458,14.71118,37.23973,14.37032,2
6.291025,14.71118,37.23973,14.37032,2
6.307591,14.71118,37.23973,14.37032,2
6.324272,14.71118,37.23973,14.37032,2
6.340724,14.71118,37.23973,14.37032,2
6.357516,14.71118,37.23973,14.37032,2
6.373857,14.71118,37.23973,14.37032,2
6.392531,14.71118,37.23973,14.37032,2
6.406991,14.71118,37.23973,14.37032,2
6.423569,14.71118,37.23973,14.37032,2
6.440461,14.71118,37.23973,14.37032,2
6.457459,14.71118,37.23973,14.37032,2
6.473428,14.71118,37.23973,14.37032,2
6.489823,14.71118,37.23973,14.37032,2
6.506477,14.71118,37.23973,14.37032,2
6.522957,14.71118,37.23973,14.37032,2
6.539644,14.71118,37.23973,14.37032,2
6.556696,14.71118,37.23973,14.37032,2
6.572658,14.86325,38.1866,14.7157,2
6.589223,14.86325,38.1866,14.7157,2
6.60579,14.86325,38.1866,14.7157,2
6.62261,14.86325,38.1866,14.7157,2
6.638924,14.86325,38.1866,14.7157,2
6.655599,14.86325,38.1866,14.7157,2
6.672534,14.86325,38.1866,14.7157,2
6.688626,14.86325,38.1866,14.7157,2
6.70519,14.86325,38.1866,14.7157,2
6.722505,14.86325,38.1866,14.7157,2
6.738324,14.86325,38.1866,14.7157,2
6.755735,14.86325,38.1866,14.7157,2
6.771946,14.86325,38.1866,14.7157,2
6.788024,14.86325,38.1866,14.7157,2
6.80459,14.86325,38.1866,14.7157,2
6.821157,14.86325,38.1866,14.7157,2
6.838045,14.86325,38.1866,14.7157,2
6.855083,14.86325,38.1866,14.7157,2
6.871025,14.86325,38.1866,14.7157,2
6.887424,14.86325,38.1866,14.7157,2
6.904178,14.86325,38.1866,14.7157,2
6.920557,14.86325,38.1866,14.7157,2
6.937308,14.86325,38.1866,14.7157,2
6.953691,14.86325,38.1866,14.7157,2
6.970323,14.86325,38.1866,14.7157,2
6.987395,14.86325,38.1866,14.7157,2
7.003391,14.86325,38.1866,14.7157,2
7.019958,14.86325,38.1866,14.7157,2
7.036561,14.86325,38.1866,14.7157,2
7.053451,14.86325,38.1866,14.7157,2
7.069661,14.86325,38.1866,14.7157,2
7.086722,14.86325,38.1866,14.7157,2
7.102792,14.86325,38.1866,14.7157,2
7.119702,14.86325,38.1866,14.7157,2
7.135925,14.86325,38.1866,14.7157,2
7.152731,14.86325,38.1866,14.7157,2
7.169058,14.86325,38.1866,14.7157,2
7.185706,14.86325,38.1866,14.7157,2
7.208835,14.86325,38.1866,14.7157,2
7.225404,15.05986,39.15113,14.89954,2
7.241971,15.05986,39.15113,14.89954,2
7.258889,15.05986,39.15113,14.89954,2
7.275104,15.05986,39.15113,14.89954,2
7.291881,15.05986,39.15113,14.89954,2
7.308934,15.05986,39.15113,14.89954,2
7.324918,15.05986,39.15113,14.89954,2
7.34194,15.05986,39.15113,14.89954,2
7.357938,15.05986,39.15113,14.89954,2
7.374504,15.05986,39.15113,14.89954,2
7.391072,15.05986,39.15113,14.89954,2
7.407639,15.05986,39.15113,14.89954,2
7.424204,15.05986,39.15113,14.89954,2
7.440931,15.05986,39.15113,14.89954,2
7.457338,15.05986,39.15113,14.89954,2
7.473909,15.05986,39.15113,14.89954,2
7.490905,15.05986,39.15113,14.89954,2
7.507038,15.05986,39.15113,14.89954,2
7.523605,15.05986,39.15113,14.89954,2
7.540171,15.05986,39.15113,14.89954,2
7.556883,15.05986,39.15113,14.89954,2
7.573305,15.05986,39.15113,14.89954,2
7.589871,15.05986,39.15113,14.89954,2
7.606438,15.05986,39.15113,14.89954,2
7.623105,15.05986,39.15113,14.89954,2
7.639571,15.05986,39.15113,14.89954,2
7.656202,15.05986,39.15113,14.89954,2
7.673192,15.05986,39.15113,14.89954,2
7.690183,15.05986,39.15113,14.89954,2
7.706201,15.05986,39.15113,14.89954,2
7.722404,15.05986,39.15113,14.89954,2
7.738971,15.05986,39.15113,14.89954,2
7.755538,15.05986,39.15113,14.89954,2
7.772104,15.05986,39.15113,14.89954,2
7.789028,15.05986,39.15113,14.89954,2
7.805237,15.05986,39.15113,14.89954,2
7.822012,15.05986,39.15113,14.89954,2
7.839037,15.05986,39.15113,14.89954,2
7.855065,15.05986,39.15113,14.89954,2
7.873115,14.96787,40.39723,15.10254,0
7.890017,14.96787,40.39723,15.10254,0
7.906251,14.96787,40.39723,15.10254,0
7.923127,14.96787,40.39723,15.10254,0
7.939384,14.96787,40.39723,15.10254,0
7.955952,14.96787,40.39723,15.10254,0
7.972518,14.96787,40.39723,15.10254,0
7.989202,14.96787,40.39723,15.10254,0
8.006183,14.96787,40.39723,15.10254,0
8.022228,14.96787,40.39723,15.10254,0
8.039187,14.96787,40.39723,15.10254,0
8.055352,14.96787,40.39723,15.10254,0
8.071919,14.96787,40.39723,15.10254,0
8.088486,14.96787,40.39723,15.10254,0
8.105176,14.96787,40.39723,15.10254,0
8.121619,14.96787,40.39723,15.10254,0
8.139131,14.96787,40.39723,15.10254,0
8.154753,14.96787,40.39723,15.10254,0
8.17132,14.96787,40.39723,15.10254,0
8.188296,14.96787,40.39723,15.10254,0
8.205248,14.96787,40.39723,15.10254,0
8.221489,14.96787,40.39723,15.10254,0
8.237586,14.96787,40.39723,15.10254,0
8.254153,14.96787,40.39723,15.10254,0
8.27072,14.96787,40.39723,15.10254,0
8.287517,14.96787,40.39723,15.10254,0
8.303852,14.96787,40.39723,15.10254,0
8.320471,14.96787,40.39723,15.10254,0
8.336986,14.96787,40.39723,15.10254,0
8.353642,14.96787,40.39723,15.10254,0
8.37064,14.96787,40.39723,15.10254,0
8.386687,14.96787,40.39723,15.10254,0
8.403556,14.96787,40.39723,15.10254,0
8.41982,14.96787,40.39723,15.10254,0
8.436534,14.96787,40.39723,15.10254,0
8.453535,14.96787,40.39723,15.10254,0
8.469533,14.96787,40.39723,15.10254,0
8.486547,14.96787,40.39723,15.10254,0
8.502653,14.96787,40.39723,15.10254,0
8.519515,16.23112,40.16965,14.24188,2
8.535786,16.23112,40.16965,14.24188,2
8.552353,16.23112,40.16965,14.24188,2
8.569774,16.23112,40.16965,14.24188,2
8.585769,16.23112,40.16965,14.24188,2
8.602053,16.23112,40.16965,14.24188,2
8.61862,16.23112,40.16965,14.24188,2
8.635883,16.23112,40.16965,14.24188,2
8.651824,16.23112,40.16965,14.24188,2
8.668959,16.23112,40.16965,14.24188,2
8.684896,16.23112,40.16965,14.24188,2
8.701454,16.23112,40.16965,14.24188,2
8.71802,16.23112,40.16965,14.24188,2
8.734966,16.23112,40.16965,14.24188,2
8.751154,16.23112,40.16965,14.24188,2
8.768044,16.23112,40.16965,14.24188,2
8.784287,16.23112,40.16965,14.24188,2
8.800979,16.23112,40.16965,14.24188,2
8.817422,16.23112,40.16965,14.24188,2
8.834081,16.23112,40.16965,14.24188,2
8.850556,16.23112,40.16965,14.24188,2
8.86808,16.23112,40.16965,14.24188,2
8.884043,16.23112,40.16965,14.24188,2
8.900255,16.23112,40.16965,14.24188,2
8.916822,16.23112,40.16965,14.24188,2
8.934077,16.23112,40.16965,14.24188,2
8.950147,16.23112,40.16965,14.24188,2
8.966522,16.23112,40.16965,14.24188,2
8.98317,16.23112,40.16965,14.24188,2
8.999656,16.23112,40.16965,14.24188,2
9.016223,16.23112,40.16965,14.24188,2
9.033142,16.23112,40.16965,14.24188,2
9.049356,16.23112,40.16965,14.24188,2
9.065923,16.23112,40.16965,14.24188,2
9.08249,16.23112,40.16965,14.24188,2
9.099195,16.23112,40.16965,14.24188,2
9.115623,16.23112,40.16965,14.24188,2
9.13219,16.23112,40.16965,14.24188,2
9.148757,16.23112,40.16965,14.24188,2
9.165441,14.69177,36.36438,17.09224,0
9.182605,14.69177,36.36438,17.09224,0
9.19859,14.69177,36.36438,17.09224,0
9.215023,14.69177,36.36438,17.09224,0
9.23159,14.69177,36.36438,17.09224,0
9.248158,14.69177,36.36438,17.09224,0
9.264725,14.69177,36.36438,17.09224,0
9.281291,14.69177,36.36438,17.09224,0
9.297856,14.69177,36.36438,17.09224,0
9.314424,14.69177,36.36438,17.09224,0
9.330991,14.69177,36.36438,17.09224,0
9.347942,14.69177,36.36438,17.09224,0
9.364901,14.69177,36.36438,17.09224,0
9.380931,14.69177,36.36438,17.09224,0
9.397258,14.69177,36.36438,17.09224,0
9.413911,14.69177,36.36438,17.09224,0
9.43039,14.69177,36.36438,17.09224,0
9.446958,14.69177,36.36438,17.09224,0
9.463875,14.69177,36.36438,17.09224,0
9.480091,14.69177,36.36438,17.09224,0
9.496939,14.69177,36.36438,17.09224,0
9.513225,14.69177,36.36438,17.09224,0
9.530017,14.69177,36.36438,17.09224,0
9.546358,14.69177,36.36438,17.09224,0
9.563063,14.69177,36.36438,17.09224,0
9.579491,14.69177,36.36438,17.09224,0
9.596223,14.69177,36.36438,17.09224,0
9.612625,14.69177,36.36438,17.09224,0
9.629289,14.69177,36.36438,17.09224,0
9.645759,14.69177,36.36438,17.09224,0
9.662326,14.69177,36.36438,17.09224,0
9.678893,14.69177,36.36438,17.09224,0
9.695458,14.69177,36.36438,17.09224,0
9.712026,14.69177,36.36438,17.09224,0
9.729142,14.69177,36.36438,17.09224,0
9.745159,14.69177,36.36438,17.09224,0
9.761726,14.69177,36.36438,17.09224,0
9.778317,14.69177,36.36438,17.09224,0
9.795424,14.69177,36.36438,17.09224,0
9.811429,13.57902,33.42232,15.93046,0
9.828373,13.57902,33.42232,15.93046,0
9.844559,13.57902,33.42232,15.93046,0
9.86143,13.57902,33.42232,15.93046,0
9.878439,13.57902,33.42232,15.93046,0
9.894418,13.57902,33.42232,15.93046,0
9.910827,13.57902,33.42232,15.93046,0
9.927394,13.57902,33.42232,15.93046,0
9.94396,13.57902,33.42232,15.93046,0
9.960642,13.57902,33.42232,15.93046,0
9.977571,13.57902,33.42232,15.93046,0
9.99366,13.57902,33.42232,15.93046,0
10.01023,13.57902,33.42232,15.93046,0
10.02684,13.57902,33.42232,15.93046,0
10.04378,13.57902,33.42232,15.93046,0
10.05993,13.57902,33.42232,15.93046,0
10.07679,13.57902,33.42232,15.93046,0
10.09306,13.57902,33.42232,15.93046,0
10.10979,13.57902,33.42232,15.93046,0
10.12619,13.57902,33.42232,15.93046,0
10.14279,13.57902,33.42232,15.93046,0
10.15987,13.57902,33.42232,15.93046,0
10.17589,13.57902,33.42232,15.93046,0
10.19286,13.57902,33.42232,15.93046,0
10.20903,13.57902,33.42232,15.93046,0
10.22583,13.57902,33.42232,15.93046,0
10.24216,13.57902,33.42232,15.93046,0
10.25888,13.57902,33.42232,15.93046,0
10.27529,13.57902,33.42232,15.93046,0
10.29186,13.57902,33.42232,15.93046,0
10.3088,13.57902,33.42232,15.93046,0
10.32583,13.57902,33.42232,15.93046,0
10.34156,13.57902,33.42232,15.93046,0
10.35897,13.57902,33.42232,15.93046,0
10.37497,13.57902,33.42232,15.93046,0
10.39126,13.57902,33.42232,15.93046,0
10.40796,13.57902,33.42232,15.93046,0
10.42439,13.57902,33.42232,15.93046,0
10.44096,13.57902,33.42232,15.93046,0
10.4579,15.10707,32.61163,13.31044,2
10.47409,15.10707,32.61163,13.31044,2
10.49066,15.10707,32.61163,13.31044,2
10.50723,15.10707,32.61163,13.31044,2
10.52384,15.10707,32.61163,13.31044,2
10.54036,15.10707,32.61163,13.31044,2
10.55693,15.10707,32.61163,13.31044,2
10.5735,15.10707,32.61163,13.31044,2
10.59006,15.10707,32.61163,13.31044,2
10.60695,15.10707,32.61163,13.31044,2
10.6232,15.10707,32.61163,13.31044,2
10.64003,15.10707,32.61163,13.31044,2
