ElapsedTime,GravityX,GravityY,GravityZ,LinearX,LinearY,LinearZ
14.84618,5.206752,0.3085677,8.304511,0.2863464,0.4590223,1.729957
14.86307,5.206752,0.3085677,8.304511,0.2863464,0.4590223,1.729957
14.88006,5.206752,0.3085677,8.304511,0.2863464,0.4590223,1.729957
14.89705,5.206752,0.3085677,8.304511,0.2863464,0.4590223,1.729957
14.91358,5.206752,0.3085677,8.304511,0.2863464,0.4590223,1.729957
14.93042,5.206752,0.3085677,8.304511,0.2863464,0.4590223,1.729957
14.94727,5.206752,0.3085677,8.304511,0.2863464,0.4590223,1.729957
14.96417,5.161093,0.5412543,8.321091,-1.659814,-0.8756146,0.130291
14.98113,5.161093,0.5412543,8.321091,-1.659814,-0.8756146,0.130291
14.99782,5.161093,0.5412543,8.321091,-1.659814,-0.8756146,0.130291
15.01517,5.161093,0.5412543,8.321091,-1.659814,-0.8756146,0.130291
15.03152,5.161093,0.5412543,8.321091,-1.659814,-0.8756146,0.130291
15.04837,5.161093,0.5412543,8.321091,-1.659814,-0.8756146,0.130291
15.06547,5.161093,0.5412543,8.321091,-1.659814,-0.8756146,0.130291
15.08255,5.161093,0.5412543,8.321091,-1.659814,-0.8756146,0.130291
15.09954,5.161093,0.5412543,8.321091,-1.659814,-0.8756146,0.130291
15.11577,5.161093,0.5412543,8.321091,-1.659814,-0.8756146,0.130291
15.13262,5.161093,0.5412543,8.321091,-1.659814,-0.8756146,0.130291
15.14946,5.161093,0.5412543,8.321091,-1.659814,-0.8756146,0.130291
15.16631,5.161093,0.5412543,8.321091,-1.659814,-0.8756146,0.130291
15.18326,5.161093,0.5412543,8.321091,-1.659814,-0.8756146,0.130291
15.20049,5.161093,0.5412543,8.321091,-1.659814,-0.8756146,0.130291
15.21724,5.161093,0.5412543,8.321091,-1.659814,-0.8756146,0.130291
15.23371,5.161093,0.5412543,8.321091,-1.659814,-0.8756146,0.130291
15.25131,5.161093,0.5412543,8.321091,-1.659814,-0.8756146,0.130291
15.26741,5.161093,0.5412543,8.321091,-1.659814,-0.8756146,0.130291
15.28438,5.161093,0.5412543,8.321091,-1.659814,-0.8756146,0.130291
15.30142,5.161093,0.5412543,8.321091,-1.659814,-0.8756146,0.130291
15.31796,5.161093,0.5412543,8.321091,-1.659814,-0.8756146,0.130291
15.33539,5.161093,0.5412543,8.321091,-1.659814,-0.8756146,0.130291
15.35165,5.161093,0.5412543,8.321091,-1.659814,-0.8756146,0.130291
15.36937,5.161093,0.5412543,8.321091,-1.659814,-0.8756146,0.130291
15.38537,5.161093,0.5412543,8.321091,-1.659814,-0.8756146,0.130291
15.4025,5.161093,0.5412543,8.321091,-1.659814,-0.8756146,0.130291
15.41945,5.161093,0.5412543,8.321091,-1.659814,-0.8756146,0.130291
15.43645,5.349432,-0.3822497,8.210228,-0.8392572,-1.022844,-0.3471889
15.45345,5.349432,-0.3822497,8.210228,-0.8392572,-1.022844,-0.3471889
15.46959,5.349432,-0.3822497,8.210228,-0.8392572,-1.022844,-0.3471889
15.48645,5.349432,-0.3822497,8.210228,-0.8392572,-1.022844,-0.3471889
15.50348,5.349432,-0.3822497,8.210228,-0.8392572,-1.022844,-0.3471889
15.52055,5.349432,-0.3822497,8.210228,-0.8392572,-1.022844,-0.3471889
15.53699,5.349432,-0.3822497,8.210228,-0.8392572,-1.022844,-0.3471889
15.55463,5.349432,-0.3822497,8.210228,-0.8392572,-1.022844,-0.3471889
15.57167,5.349432,-0.3822497,8.210228,-0.8392572,-1.022844,-0.3471889
15.58764,5.349432,-0.3822497,8.210228,-0.8392572,-1.022844,-0.3471889
15.60466,5.349432,-0.3822497,8.210228,-0.8392572,-1.022844,-0.3471889
15.62178,5.349432,-0.3822497,8.210228,-0.8392572,-1.022844,-0.3471889
15.63873,5.349432,-0.3822497,8.210228,-0.8392572,-1.022844,-0.3471889
15.65494,5.349432,-0.3822497,8.210228,-0.8392572,-1.022844,-0.3471889
15.67185,5.349432,-0.3822497,8.210228,-0.8392572,-1.022844,-0.3471889
15.68863,5.349432,-0.3822497,8.210228,-0.8392572,-1.022844,-0.3471889
15.70548,5.349432,-0.3822497,8.210228,-0.8392572,-1.022844,-0.3471889
15.72233,5.349432,-0.3822497,8.210228,-0.8392572,-1.022844,-0.3471889
15.73918,5.349432,-0.3822497,8.210228,-0.8392572,-1.022844,-0.3471889
15.75622,5.349432,-0.3822497,8.210228,-0.8392572,-1.022844,-0.3471889
15.77332,5.349432,-0.3822497,8.210228,-0.8392572,-1.022844,-0.3471889
15.79031,5.349432,-0.3822497,8.210228,-0.8392572,-1.022844,-0.3471889
15.80727,5.349432,-0.3822497,8.210228,-0.8392572,-1.022844,-0.3471889
15.82431,5.349432,-0.3822497,8.210228,-0.8392572,-1.022844,-0.3471889
15.84033,5.349432,-0.3822497,8.210228,-0.8392572,-1.022844,-0.3471889
15.85729,5.349432,-0.3822497,8.210228,-0.8392572,-1.022844,-0.3471889
15.87428,5.349432,-0.3822497,8.210228,-0.8392572,-1.022844,-0.3471889
15.89128,5.301673,-0.4256009,8.239024,0.614378,-1.057059,0.01493263
15.90827,5.301673,-0.4256009,8.239024,0.614378,-1.057059,0.01493263
15.9254,5.422432,0.7239056,8.139016,-0.8444624,-1.804779,-0.9398665
15.94137,5.422432,0.7239056,8.139016,-0.8444624,-1.804779,-0.9398665
15.95822,5.422432,0.7239056,8.139016,-0.8444624,-1.804779,-0.9398665
15.97507,5.422432,0.7239056,8.139016,-0.8444624,-1.804779,-0.9398665
15.99192,5.422432,0.7239056,8.139016,-0.8444624,-1.804779,-0.9398665
16.00877,5.422432,0.7239056,8.139016,-0.8444624,-1.804779,-0.9398665
16.02562,5.422432,0.7239056,8.139016,-0.8444624,-1.804779,-0.9398665
16.04259,5.422432,0.7239056,8.139016,-0.8444624,-1.804779,-0.9398665
16.05964,5.422432,0.7239056,8.139016,-0.8444624,-1.804779,-0.9398665
16.07663,5.422432,0.7239056,8.139016,-0.8444624,-1.804779,-0.9398665
16.09367,5.422432,0.7239056,8.139016,-0.8444624,-1.804779,-0.9398665
16.10986,5.422432,0.7239056,8.139016,-0.8444624,-1.804779,-0.9398665
16.12675,5.422432,0.7239056,8.139016,-0.8444624,-1.804779,-0.9398665
16.14356,5.422432,0.7239056,8.139016,-0.8444624,-1.804779,-0.9398665
16.16088,5.422432,0.7239056,8.139016,-0.8444624,-1.804779,-0.9398665
16.17802,5.422432,0.7239056,8.139016,-0.8444624,-1.804779,-0.9398665
16.19411,5.422432,0.7239056,8.139016,-0.8444624,-1.804779,-0.9398665
16.21096,5.422432,0.7239056,8.139016,-0.8444624,-1.804779,-0.9398665
16.22795,5.422432,0.7239056,8.139016,-0.8444624,-1.804779,-0.9398665
16.24499,5.422432,0.7239056,8.139016,-0.8444624,-1.804779,-0.9398665
16.262,5.422432,0.7239056,8.139016,-0.8444624,-1.804779,-0.9398665
16.27835,5.422432,0.7239056,8.139016,-0.8444624,-1.804779,-0.9398665
16.2952,5.422432,0.7239056,8.139016,-0.8444624,-1.804779,-0.9398665
16.31205,5.422432,0.7239056,8.139016,-0.8444624,-1.804779,-0.9398665
16.32907,5.422432,0.7239056,8.139016,-0.8444624,-1.804779,-0.9398665
16.34615,5.422432,0.7239056,8.139016,-0.8444624,-1.804779,-0.9398665
16.36311,5.64416,0.7884391,7.98074,-1.90781,-0.5846072,-2.118552
16.37945,5.64416,0.7884391,7.98074,-1.90781,-0.5846072,-2.118552
16.3963,5.64416,0.7884391,7.98074,-1.90781,-0.5846072,-2.118552
16.41315,5.64416,0.7884391,7.98074,-1.90781,-0.5846072,-2.118552
16.43009,5.443256,0.3968096,8.14763,0.3737502,0.226445,-0.07185459
16.44684,5.443256,0.3968096,8.14763,0.3737502,0.226445,-0.07185459
16.46369,5.443256,0.3968096,8.14763,0.3737502,0.226445,-0.07185459
16.48076,5.443256,0.3968096,8.14763,0.3737502,0.226445,-0.07185459
16.49782,5.443256,0.3968096,8.14763,0.3737502,0.226445,-0.07185459
16.51424,5.443256,0.3968096,8.14763,0.3737502,0.226445,-0.07185459
16.53109,5.443256,0.3968096,8.14763,0.3737502,0.226445,-0.07185459
16.54794,5.443256,0.3968096,8.14763,0.3737502,0.226445,-0.07185459
16.56479,5.443256,0.3968096,8.14763,0.3737502,0.226445,-0.07185459
16.58164,5.443256,0.3968096,8.14763,0.3737502,0.226445,-0.07185459
16.59849,5.443256,0.3968096,8.14763,0.3737502,0.226445,-0.07185459
16.61543,5.443256,0.3968096,8.14763,0.3737502,0.226445,-0.07185459
16.63246,5.443256,0.3968096,8.14763,0.3737502,0.226445,-0.07185459
16.64904,5.443256,0.3968096,8.14763,0.3737502,0.226445,-0.07185459
16.66589,5.443256,0.3968096,8.14763,0.3737502,0.226445,-0.07185459
16.68274,5.443256,0.3968096,8.14763,0.3737502,0.226445,-0.07185459
16.69958,5.443256,0.3968096,8.14763,0.3737502,0.226445,-0.07185459
16.71661,5.443973,-0.08398256,8.156378,0.8950653,1.345664,1.840702
16.73359,5.443973,-0.08398256,8.156378,0.8950653,1.345664,1.840702
16.75056,5.443973,-0.08398256,8.156378,0.8950653,1.345664,1.840702
16.76698,5.443973,-0.08398256,8.156378,0.8950653,1.345664,1.840702
16.78383,5.443973,-0.08398256,8.156378,0.8950653,1.345664,1.840702
16.80068,5.443973,-0.08398256,8.156378,0.8950653,1.345664,1.840702
16.81768,5.443973,-0.08398256,8.156378,0.8950653,1.345664,1.840702
16.83473,5.443973,-0.08398256,8.156378,0.8950653,1.345664,1.840702
16.85123,5.443973,-0.08398256,8.156378,0.8950653,1.345664,1.840702
16.86808,5.443973,-0.08398256,8.156378,0.8950653,1.345664,1.840702
16.88501,5.443973,-0.08398256,8.156378,0.8950653,1.345664,1.840702
16.90197,5.443973,-0.08398256,8.156378,0.8950653,1.345664,1.840702
16.91894,5.443973,-0.08398256,8.156378,0.8950653,1.345664,1.840702
16.93547,4.982169,0.3406188,8.439926,1.483528,-0.2475196,1.420956
16.95232,4.982169,0.3406188,8.439926,1.483528,-0.2475196,1.420956
16.96917,4.982169,0.3406188,8.439926,1.483528,-0.2475196,1.420956
16.98607,4.982169,0.3406188,8.439926,1.483528,-0.2475196,1.420956
17.00303,4.982169,0.3406188,8.439926,1.483528,-0.2475196,1.420956
17.02003,4.982169,0.3406188,8.439926,1.483528,-0.2475196,1.420956
17.03657,4.982169,0.3406188,8.439926,1.483528,-0.2475196,1.420956
17.05406,4.982169,0.3406188,8.439926,1.483528,-0.2475196,1.420956
17.07106,4.982169,0.3406188,8.439926,1.483528,-0.2475196,1.420956
17.08712,4.982169,0.3406188,8.439926,1.483528,-0.2475196,1.420956
17.10414,4.982169,0.3406188,8.439926,1.483528,-0.2475196,1.420956
17.12126,4.982169,0.3406188,8.439926,1.483528,-0.2475196,1.420956
17.13828,4.982169,0.3406188,8.439926,1.483528,-0.2475196,1.420956
17.15451,4.982169,0.3406188,8.439926,1.483528,-0.2475196,1.420956
17.17138,4.982169,0.3406188,8.439926,1.483528,-0.2475196,1.420956
17.18833,5.541516,0.7398534,8.056959,-1.550332,-0.6877518,-0.5606208
17.20532,5.541516,0.7398534,8.056959,-1.550332,-0.6877518,-0.5606208
17.22232,5.541516,0.7398534,8.056959,-1.550332,-0.6877518,-0.5606208
17.23938,5.541516,0.7398534,8.056959,-1.550332,-0.6877518,-0.5606208
17.25561,5.541516,0.7398534,8.056959,-1.550332,-0.6877518,-0.5606208
17.27246,5.541516,0.7398534,8.056959,-1.550332,-0.6877518,-0.5606208
17.28944,5.541516,0.7398534,8.056959,-1.550332,-0.6877518,-0.5606208
17.30647,5.541516,0.7398534,8.056959,-1.550332,-0.6877518,-0.5606208
17.32342,5.541516,0.7398534,8.056959,-1.550332,-0.6877518,-0.5606208
17.33986,5.541516,0.7398534,8.056959,-1.550332,-0.6877518,-0.5606208
17.35671,5.541516,0.7398534,8.056959,-1.550332,-0.6877518,-0.5606208
17.37356,5.541516,0.7398534,8.056959,-1.550332,-0.6877518,-0.5606208
17.39044,5.541516,0.7398534,8.056959,-1.550332,-0.6877518,-0.5606208
17.4075,5.541516,0.7398534,8.056959,-1.550332,-0.6877518,-0.5606208
17.4241,5.541516,0.7398534,8.056959,-1.550332,-0.6877518,-0.5606208
17.44095,6.811193,0.25271,7.050828,-3.449565,0.1203045,-2.55683
17.45848,6.811193,0.25271,7.050828,-3.449565,0.1203045,-2.55683
17.47468,6.811193,0.25271,7.050828,-3.449565,0.1203045,-2.55683
17.49175,6.811193,0.25271,7.050828,-3.449565,0.1203045,-2.55683
17.50873,6.811193,0.25271,7.050828,-3.449565,0.1203045,-2.55683
17.52573,6.811193,0.25271,7.050828,-3.449565,0.1203045,-2.55683
17.54272,6.811193,0.25271,7.050828,-3.449565,0.1203045,-2.55683
17.55968,6.811193,0.25271,7.050828,-3.449565,0.1203045,-2.55683
17.57575,6.811193,0.25271,7.050828,-3.449565,0.1203045,-2.55683
17.59274,6.811193,0.25271,7.050828,-3.449565,0.1203045,-2.55683
17.60972,6.811193,0.25271,7.050828,-3.449565,0.1203045,-2.55683
17.62629,6.811193,0.25271,7.050828,-3.449565,0.1203045,-2.55683
17.64314,6.811193,0.25271,7.050828,-3.449565,0.1203045,-2.55683
17.65999,6.811193,0.25271,7.050828,-3.449565,0.1203045,-2.55683
17.67691,6.811193,0.25271,7.050828,-3.449565,0.1203045,-2.55683
17.69369,6.609977,0.02028674,7.244182,0.428216,-0.4782955,-0.06995773
17.71054,6.609977,0.02028674,7.244182,0.428216,-0.4782955,-0.06995773
17.72739,6.609977,0.02028674,7.244182,0.428216,-0.4782955,-0.06995773
17.74424,6.609977,0.02028674,7.244182,0.428216,-0.4782955,-0.06995773
17.76109,6.609977,0.02028674,7.244182,0.428216,-0.4782955,-0.06995773
17.77803,6.609977,0.02028674,7.244182,0.428216,-0.4782955,-0.06995773
17.79506,6.609977,0.02028674,7.244182,0.428216,-0.4782955,-0.06995773
17.81203,6.609977,0.02028674,7.244182,0.428216,-0.4782955,-0.06995773
17.8292,6.609977,0.02028674,7.244182,0.428216,-0.4782955,-0.06995773
17.84533,6.609977,0.02028674,7.244182,0.428216,-0.4782955,-0.06995773
17.86218,6.609977,0.02028674,7.244182,0.428216,-0.4782955,-0.06995773
17.87918,6.609977,0.02028674,7.244182,0.428216,-0.4782955,-0.06995773
17.89619,6.609977,0.02028674,7.244182,0.428216,-0.4782955,-0.06995773
17.9131,6.609977,0.02028674,7.244182,0.428216,-0.4782955,-0.06995773
17.93005,6.609977,0.02028674,7.244182,0.428216,-0.4782955,-0.06995773
17.94643,5.974009,0.7479739,7.740939,0.3010345,-1.658074,-0.688899
17.96328,5.974009,0.7479739,7.740939,0.3010345,-1.658074,-0.688899
17.98013,5.974009,0.7479739,7.740939,0.3010345,-1.658074,-0.688899
17.99709,5.974009,0.7479739,7.740939,0.3010345,-1.658074,-0.688899
18.01406,5.974009,0.7479739,7.740939,0.3010345,-1.658074,-0.688899
18.03111,5.974009,0.7479739,7.740939,0.3010345,-1.658074,-0.688899
18.04826,5.974009,0.7479739,7.740939,0.3010345,-1.658074,-0.688899
18.06441,5.974009,0.7479739,7.740939,0.3010345,-1.658074,-0.688899
18.08152,5.974009,0.7479739,7.740939,0.3010345,-1.658074,-0.688899
18.09858,5.974009,0.7479739,7.740939,0.3010345,-1.658074,-0.688899
18.11515,5.974009,0.7479739,7.740939,0.3010345,-1.658074,-0.688899
18.1322,5.974009,0.7479739,7.740939,0.3010345,-1.658074,-0.688899
18.14862,5.974009,0.7479739,7.740939,0.3010345,-1.658074,-0.688899
18.16881,5.974009,0.7479739,7.740939,0.3010345,-1.658074,-0.688899
18.1825,5.25505,0.7800096,8.242961,-2.025738,-1.024998,-2.813022
18.19944,5.25505,0.7800096,8.242961,-2.025738,-1.024998,-2.813022
18.21602,5.25505,0.7800096,8.242961,-2.025738,-1.024998,-2.813022
18.2335,5.25505,0.7800096,8.242961,-2.025738,-1.024998,-2.813022
18.24972,5.25505,0.7800096,8.242961,-2.025738,-1.024998,-2.813022
18.26659,5.25505,0.7800096,8.242961,-2.025738,-1.024998,-2.813022
18.28363,5.25505,0.7800096,8.242961,-2.025738,-1.024998,-2.813022
18.30026,5.25505,0.7800096,8.242961,-2.025738,-1.024998,-2.813022
18.31771,5.25505,0.7800096,8.242961,-2.025738,-1.024998,-2.813022
18.33396,5.25505,0.7800096,8.242961,-2.025738,-1.024998,-2.813022
18.35081,5.25505,0.7800096,8.242961,-2.025738,-1.024998,-2.813022
18.36788,5.25505,0.7800096,8.242961,-2.025738,-1.024998,-2.813022
18.38451,5.25505,0.7800096,8.242961,-2.025738,-1.024998,-2.813022
18.40136,5.25505,0.7800096,8.242961,-2.025738,-1.024998,-2.813022
18.41821,5.25505,0.7800096,8.242961,-2.025738,-1.024998,-2.813022
18.43506,5.987759,0.05667004,7.766203,-0.7026572,0.2666736,-0.4683108
18.45199,5.987759,0.05667004,7.766203,-0.7026572,0.2666736,-0.4683108
18.46876,5.987759,0.05667004,7.766203,-0.7026572,0.2666736,-0.4683108
18.48561,5.987759,0.05667004,7.766203,-0.7026572,0.2666736,-0.4683108
18.50245,5.987759,0.05667004,7.766203,-0.7026572,0.2666736,-0.4683108
18.5193,5.987759,0.05667004,7.766203,-0.7026572,0.2666736,-0.4683108
18.53714,5.987759,0.05667004,7.766203,-0.7026572,0.2666736,-0.4683108
18.55308,5.987759,0.05667004,7.766203,-0.7026572,0.2666736,-0.4683108
18.57006,5.987759,0.05667004,7.766203,-0.7026572,0.2666736,-0.4683108
18.5872,5.987759,0.05667004,7.766203,-0.7026572,0.2666736,-0.4683108
18.60355,5.987759,0.05667004,7.766203,-0.7026572,0.2666736,-0.4683108
18.62118,5.987759,0.05667004,7.766203,-0.7026572,0.2666736,-0.4683108
18.63725,5.987759,0.05667004,7.766203,-0.7026572,0.2666736,-0.4683108
18.65414,5.987759,0.05667004,7.766203,-0.7026572,0.2666736,-0.4683108
18.67232,5.987759,0.05667004,7.766203,-0.7026572,0.2666736,-0.4683108
18.68815,5.967597,-0.3668727,7.77326,3.114914,0.1843229,3.904807
18.70464,5.967597,-0.3668727,7.77326,3.114914,0.1843229,3.904807
18.72149,5.967597,-0.3668727,7.77326,3.114914,0.1843229,3.904807
18.73834,5.967597,-0.3668727,7.77326,3.114914,0.1843229,3.904807
18.75524,5.967597,-0.3668727,7.77326,3.114914,0.1843229,3.904807
18.77204,5.967597,-0.3668727,7.77326,3.114914,0.1843229,3.904807
18.78917,5.967597,-0.3668727,7.77326,3.114914,0.1843229,3.904807
18.80615,5.967597,-0.3668727,7.77326,3.114914,0.1843229,3.904807
18.82259,5.967597,-0.3668727,7.77326,3.114914,0.1843229,3.904807
18.83944,5.967597,-0.3668727,7.77326,3.114914,0.1843229,3.904807
18.85629,5.967597,-0.3668727,7.77326,3.114914,0.1843229,3.904807
18.87328,5.967597,-0.3668727,7.77326,3.114914,0.1843229,3.904807
18.89029,5.967597,-0.3668727,7.77326,3.114914,0.1843229,3.904807
18.90728,5.967597,-0.3668727,7.77326,3.114914,0.1843229,3.904807
18.92429,5.967597,-0.3668727,7.77326,3.114914,0.1843229,3.904807
18.94053,5.296247,-0.4164039,8.242983,2.156394,-0.1561092,3.291556
18.95738,5.296247,-0.4164039,8.242983,2.156394,-0.1561092,3.291556
18.97436,5.296247,-0.4164039,8.242983,2.156394,-0.1561092,3.291556
18.99135,5.296247,-0.4164039,8.242983,2.156394,-0.1561092,3.291556
19.00793,5.296247,-0.4164039,8.242983,2.156394,-0.1561092,3.291556
19.02533,5.296247,-0.4164039,8.242983,2.156394,-0.1561092,3.291556
19.04232,5.296247,-0.4164039,8.242983,2.156394,-0.1561092,3.291556
19.05847,5.296247,-0.4164039,8.242983,2.156394,-0.1561092,3.291556
19.07532,5.296247,-0.4164039,8.242983,2.156394,-0.1561092,3.291556
19.09227,5.296247,-0.4164039,8.242983,2.156394,-0.1561092,3.291556
19.10926,5.296247,-0.4164039,8.242983,2.156394,-0.1561092,3.291556
19.12625,5.296247,-0.4164039,8.242983,2.156394,-0.1561092,3.291556
19.14325,5.296247,-0.4164039,8.242983,2.156394,-0.1561092,3.291556
19.16023,5.296247,-0.4164039,8.242983,2.156394,-0.1561092,3.291556
19.17642,5.296247,-0.4164039,8.242983,2.156394,-0.1561092,3.291556
19.19491,5.296247,-0.4164039,8.242983,2.156394,-0.1561092,3.291556
19.21222,5.142865,0.193141,8.347695,0.5051069,-0.2851421,0.8558283
19.22919,5.142865,0.193141,8.347695,0.5051069,-0.2851421,0.8558283
19.24546,5.142865,0.193141,8.347695,0.5051069,-0.2851421,0.8558283
19.26231,5.142865,0.193141,8.347695,0.5051069,-0.2851421,0.8558283
19.27925,5.142865,0.193141,8.347695,0.5051069,-0.2851421,0.8558283
19.29616,5.142865,0.193141,8.347695,0.5051069,-0.2851421,0.8558283
19.31321,5.142865,0.193141,8.347695,0.5051069,-0.2851421,0.8558283
19.3302,5.142865,0.193141,8.347695,0.5051069,-0.2851421,0.8558283
19.34713,5.142865,0.193141,8.347695,0.5051069,-0.2851421,0.8558283
19.36413,5.142865,0.193141,8.347695,0.5051069,-0.2851421,0.8558283
19.38026,5.142865,0.193141,8.347695,0.5051069,-0.2851421,0.8558283
19.39712,5.142865,0.193141,8.347695,0.5051069,-0.2851421,0.8558283
19.41409,5.142865,0.193141,8.347695,0.5051069,-0.2851421,0.8558283
19.43081,5.142865,0.193141,8.347695,0.5051069,-0.2851421,0.8558283
19.44807,6.327159,-0.3438311,7.484599,-2.807006,-0.2968711,-3.582455
19.4645,6.327159,-0.3438311,7.484599,-2.807006,-0.2968711,-3.582455
19.48205,6.327159,-0.3438311,7.484599,-2.807006,-0.2968711,-3.582455
19.4982,6.327159,-0.3438311,7.484599,-2.807006,-0.2968711,-3.582455
19.51505,6.327159,-0.3438311,7.484599,-2.807006,-0.2968711,-3.582455
19.53202,6.327159,-0.3438311,7.484599,-2.807006,-0.2968711,-3.582455
19.54903,6.327159,-0.3438311,7.484599,-2.807006,-0.2968711,-3.582455
19.5656,6.327159,-0.3438311,7.484599,-2.807006,-0.2968711,-3.582455
19.58299,6.327159,-0.3438311,7.484599,-2.807006,-0.2968711,-3.582455
19.59998,6.327159,-0.3438311,7.484599,-2.807006,-0.2968711,-3.582455
19.61615,6.327159,-0.3438311,7.484599,-2.807006,-0.2968711,-3.582455
19.63299,6.327159,-0.3438311,7.484599,-2.807006,-0.2968711,-3.582455
19.64997,6.327159,-0.3438311,7.484599,-2.807006,-0.2968711,-3.582455
19.66694,6.327159,-0.3438311,7.484599,-2.807006,-0.2968711,-3.582455
19.68354,6.327159,-0.3438311,7.484599,-2.807006,-0.2968711,-3.582455
19.70258,6.106307,-0.211683,7.670631,0.6646938,-1.159811,0.5413342
19.71995,6.106307,-0.211683,7.670631,0.6646938,-1.159811,0.5413342
19.73694,6.106307,-0.211683,7.670631,0.6646938,-1.159811,0.5413342
19.75313,6.106307,-0.211683,7.670631,0.6646938,-1.159811,0.5413342
19.76998,6.106307,-0.211683,7.670631,0.6646938,-1.159811,0.5413342
19.7869,6.106307,-0.211683,7.670631,0.6646938,-1.159811,0.5413342
19.80368,6.106307,-0.211683,7.670631,0.6646938,-1.159811,0.5413342
19.82052,6.106307,-0.211683,7.670631,0.6646938,-1.159811,0.5413342
19.83737,6.106307,-0.211683,7.670631,0.6646938,-1.159811,0.5413342
19.85422,6.106307,-0.211683,7.670631,0.6646938,-1.159811,0.5413342
19.87107,6.106307,-0.211683,7.670631,0.6646938,-1.159811,0.5413342
19.88792,6.106307,-0.211683,7.670631,0.6646938,-1.159811,0.5413342
19.9048,6.106307,-0.211683,7.670631,0.6646938,-1.159811,0.5413342
19.92179,6.106307,-0.211683,7.670631,0.6646938,-1.159811,0.5413342
19.93847,6.029016,0.2667789,7.729824,0.6608033,-1.440308,-1.477375
19.95577,6.029016,0.2667789,7.729824,0.6608033,-1.440308,-1.477375
19.97217,6.029016,0.2667789,7.729824,0.6608033,-1.440308,-1.477375
19.98976,6.029016,0.2667789,7.729824,0.6608033,-1.440308,-1.477375
20.00587,6.029016,0.2667789,7.729824,0.6608033,-1.440308,-1.477375
20.02286,6.029016,0.2667789,7.729824,0.6608033,-1.440308,-1.477375
20.03985,6.029016,0.2667789,7.729824,0.6608033,-1.440308,-1.477375
20.05641,6.029016,0.2667789,7.729824,0.6608033,-1.440308,-1.477375
20.07326,6.029016,0.2667789,7.729824,0.6608033,-1.440308,-1.477375
20.0902,6.029016,0.2667789,7.729824,0.6608033,-1.440308,-1.477375
20.10719,6.029016,0.2667789,7.729824,0.6608033,-1.440308,-1.477375
20.12381,6.029016,0.2667789,7.729824,0.6608033,-1.440308,-1.477375
20.14066,6.029016,0.2667789,7.729824,0.6608033,-1.440308,-1.477375
20.15751,6.029016,0.2667789,7.729824,0.6608033,-1.440308,-1.477375
20.17436,6.029016,0.2667789,7.729824,0.6608033,-1.440308,-1.477375
20.19121,4.97153,0.3878379,8.44416,-2.263231,-0.2392178,-3.156582
20.20814,4.97153,0.3878379,8.44416,-2.263231,-0.2392178,-3.156582
20.22839,4.97153,0.3878379,8.44416,-2.263231,-0.2392178,-3.156582
20.24524,4.97153,0.3878379,8.44416,-2.263231,-0.2392178,-3.156582
20.2621,4.97153,0.3878379,8.44416,-2.263231,-0.2392178,-3.156582
20.27909,4.97153,0.3878379,8.44416,-2.263231,-0.2392178,-3.156582
20.29608,4.97153,0.3878379,8.44416,-2.263231,-0.2392178,-3.156582
20.31264,4.97153,0.3878379,8.44416,-2.263231,-0.2392178,-3.156582
20.33006,4.97153,0.3878379,8.44416,-2.263231,-0.2392178,-3.156582
20.34705,4.97153,0.3878379,8.44416,-2.263231,-0.2392178,-3.156582
20.36319,4.97153,0.3878379,8.44416,-2.263231,-0.2392178,-3.156582
20.38005,4.97153,0.3878379,8.44416,-2.263231,-0.2392178,-3.156582
20.39703,4.97153,0.3878379,8.44416,-2.263231,-0.2392178,-3.156582
20.41401,4.97153,0.3878379,8.44416,-2.263231,-0.2392178,-3.156582
20.43103,4.97153,0.3878379,8.44416,-2.263231,-0.2392178,-3.156582
20.44801,4.97153,0.3878379,8.44416,-2.263231,-0.2392178,-3.156582
20.46428,4.998482,0.06342294,8.436916,1.17135,0.1002604,-0.02959633
20.48113,4.998482,0.06342294,8.436916,1.17135,0.1002604,-0.02959633
20.49798,4.998482,0.06342294,8.436916,1.17135,0.1002604,-0.02959633
20.51495,4.998482,0.06342294,8.436916,1.17135,0.1002604,-0.02959633
20.53196,4.998482,0.06342294,8.436916,1.17135,0.1002604,-0.02959633
20.54853,4.998482,0.06342294,8.436916,1.17135,0.1002604,-0.02959633
20.56538,4.998482,0.06342294,8.436916,1.17135,0.1002604,-0.02959633
20.58223,4.998482,0.06342294,8.436916,1.17135,0.1002604,-0.02959633
20.59908,4.998482,0.06342294,8.436916,1.17135,0.1002604,-0.02959633
20.6161,4.998482,0.06342294,8.436916,1.17135,0.1002604,-0.02959633
20.63318,4.998482,0.06342294,8.436916,1.17135,0.1002604,-0.02959633
20.64963,4.998482,0.06342294,8.436916,1.17135,0.1002604,-0.02959633
20.66648,4.998482,0.06342294,8.436916,1.17135,0.1002604,-0.02959633
20.68333,4.998482,0.06342294,8.436916,1.17135,0.1002604,-0.02959633
20.70022,5.276937,0.06186678,8.265621,3.498055,0.3926927,5.596197
20.71721,5.276937,0.06186678,8.265621,3.498055,0.3926927,5.596197
20.73432,5.276937,0.06186678,8.265621,3.498055,0.3926927,5.596197
20.75072,5.276937,0.06186678,8.265621,3.498055,0.3926927,5.596197
20.76757,5.276937,0.06186678,8.265621,3.498055,0.3926927,5.596197
20.78444,5.276937,0.06186678,8.265621,3.498055,0.3926927,5.596197
