ElapsedTime,GravityX,GravityY,GravityZ,LinearX,LinearY,LinearZ
0.7029955,0.5770014,5.049194,8.387078,1.934139,0.45544,-1.112035
0.7196305,0.5770014,5.049194,8.387078,1.934139,0.45544,-1.112035
0.7361287,0.5770014,5.049194,8.387078,1.934139,0.45544,-1.112035
0.7527012,0.5770014,5.049194,8.387078,1.934139,0.45544,-1.112035
0.7692618,0.5770014,5.049194,8.387078,1.934139,0.45544,-1.112035
0.7858409,0.4697347,3.918661,8.977407,-2.017959,0.2450018,-1.419977
0.8023946,0.4697347,3.918661,8.977407,-2.017959,0.2450018,-1.419977
0.8189622,0.4697347,3.918661,8.977407,-2.017959,0.2450018,-1.419977
0.8359432,0.4697347,3.918661,8.977407,-2.017959,0.2450018,-1.419977
0.8520954,0.4697347,3.918661,8.977407,-2.017959,0.2450018,-1.419977
0.8690567,0.4697347,3.918661,8.977407,-2.017959,0.2450018,-1.419977
0.8852286,0.4697347,3.918661,8.977407,-2.017959,0.2450018,-1.419977
0.9020191,0.4697347,3.918661,8.977407,-2.017959,0.2450018,-1.419977
0.9183622,0.4697347,3.918661,8.977407,-2.017959,0.2450018,-1.419977
0.9349569,0.4697347,3.918661,8.977407,-2.017959,0.2450018,-1.419977
0.9514946,0.4697347,3.918661,8.977407,-2.017959,0.2450018,-1.419977
0.9680995,0.4697347,3.918661,8.977407,-2.017959,0.2450018,-1.419977
0.9846281,0.4697347,3.918661,8.977407,-2.017959,0.2450018,-1.419977
1.001196,0.4697347,3.918661,8.977407,-2.017959,0.2450018,-1.419977
1.017763,0.4697347,3.918661,8.977407,-2.017959,0.2450018,-1.419977
1.03513,1.062679,1.927035,9.55655,-2.228734,1.826826,-1.669218
1.051123,1.062679,1.927035,9.55655,-2.228734,1.826826,-1.669218
1.067461,1.062679,1.927035,9.55655,-2.228734,1.826826,-1.669218
1.084103,1.062679,1.927035,9.55655,-2.228734,1.826826,-1.669218
1.100595,1.062679,1.927035,9.55655,-2.228734,1.826826,-1.669218
1.117163,1.062679,1.927035,9.55655,-2.228734,1.826826,-1.669218
1.134121,1.062679,1.927035,9.55655,-2.228734,1.826826,-1.669218
1.151157,1.062679,1.927035,9.55655,-2.228734,1.826826,-1.669218
1.166862,1.062679,1.927035,9.55655,-2.228734,1.826826,-1.669218
1.183428,1.062679,1.927035,9.55655,-2.228734,1.826826,-1.669218
1.200154,1.062679,1.927035,9.55655,-2.228734,1.826826,-1.669218
1.217108,1.062679,1.927035,9.55655,-2.228734,1.826826,-1.669218
1.233139,1.062679,1.927035,9.55655,-2.228734,1.826826,-1.669218
1.249696,1.062679,1.927035,9.55655,-2.228734,1.826826,-1.669218
1.266262,1.062679,1.927035,9.55655,-2.228734,1.826826,-1.669218
1.282828,1.553138,-0.0773798,9.68257,-1.482379,0.2575011,-0.008036613
1.299395,1.553138,-0.0773798,9.68257,-1.482379,0.2575011,-0.008036613
1.316245,1.553138,-0.0773798,9.68257,-1.482379,0.2575011,-0.008036613
1.332528,1.553138,-0.0773798,9.68257,-1.482379,0.2575011,-0.008036613
1.349287,1.553138,-0.0773798,9.68257,-1.482379,0.2575011,-0.008036613
1.365662,1.553138,-0.0773798,9.68257,-1.482379,0.2575011,-0.008036613
1.382328,1.553138,-0.0773798,9.68257,-1.482379,0.2575011,-0.008036613
1.399259,1.553138,-0.0773798,9.68257,-1.482379,0.2575011,-0.008036613
1.415362,1.553138,-0.0773798,9.68257,-1.482379,0.2575011,-0.008036613
1.434689,1.553138,-0.0773798,9.68257,-1.482379,0.2575011,-0.008036613
1.451259,1.553138,-0.0773798,9.68257,-1.482379,0.2575011,-0.008036613
1.467826,1.553138,-0.0773798,9.68257,-1.482379,0.2575011,-0.008036613
1.485196,1.553138,-0.0773798,9.68257,-1.482379,0.2575011,-0.008036613
1.501147,1.553138,-0.0773798,9.68257,-1.482379,0.2575011,-0.008036613
1.517525,1.553138,-0.0773798,9.68257,-1.482379,0.2575011,-0.008036613
1.534092,2.032609,-0.3166218,9.588464,-0.2523217,-0.09913586,0.4683695
1.550659,2.032609,-0.3166218,9.588464,-0.2523217,-0.09913586,0.4683695
1.567225,2.032609,-0.3166218,9.588464,-0.2523217,-0.09913586,0.4683695
1.583792,2.032609,-0.3166218,9.588464,-0.2523217,-0.09913586,0.4683695
1.600358,2.032609,-0.3166218,9.588464,-0.2523217,-0.09913586,0.4683695
1.616925,2.032609,-0.3166218,9.588464,-0.2523217,-0.09913586,0.4683695
1.633677,2.032609,-0.3166218,9.588464,-0.2523217,-0.09913586,0.4683695
1.650058,2.032609,-0.3166218,9.588464,-0.2523217,-0.09913586,0.4683695
1.666757,2.032609,-0.3166218,9.588464,-0.2523217,-0.09913586,0.4683695
1.683793,2.032609,-0.3166218,9.588464,-0.2523217,-0.09913586,0.4683695
1.699763,2.032609,-0.3166218,9.588464,-0.2523217,-0.09913586,0.4683695
1.716325,2.032609,-0.3166218,9.588464,-0.2523217,-0.09913586,0.4683695
1.732892,2.032609,-0.3166218,9.588464,-0.2523217,-0.09913586,0.4683695
1.749459,2.032609,-0.3166218,9.588464,-0.2523217,-0.09913586,0.4683695
1.766025,2.032609,-0.3166218,9.588464,-0.2523217,-0.09913586,0.4683695
1.782724,1.987602,-0.2955902,9.598565,0.2860184,-0.1849076,0.8571444
1.799751,1.987602,-0.2955902,9.598565,0.2860184,-0.1849076,0.8571444
1.815749,1.987602,-0.2955902,9.598565,0.2860184,-0.1849076,0.8571444
1.832291,1.987602,-0.2955902,9.598565,0.2860184,-0.1849076,0.8571444
1.848858,1.987602,-0.2955902,9.598565,0.2860184,-0.1849076,0.8571444
1.865425,1.987602,-0.2955902,9.598565,0.2860184,-0.1849076,0.8571444
1.881992,1.987602,-0.2955902,9.598565,0.2860184,-0.1849076,0.8571444
1.898848,1.987602,-0.2955902,9.598565,0.2860184,-0.1849076,0.8571444
1.915125,1.987602,-0.2955902,9.598565,0.2860184,-0.1849076,0.8571444
1.931692,1.987602,-0.2955902,9.598565,0.2860184,-0.1849076,0.8571444
1.948259,1.987602,-0.2955902,9.598565,0.2860184,-0.1849076,0.8571444
1.964935,1.987602,-0.2955902,9.598565,0.2860184,-0.1849076,0.8571444
1.981392,1.987602,-0.2955902,9.598565,0.2860184,-0.1849076,0.8571444
1.99796,1.987602,-0.2955902,9.598565,0.2860184,-0.1849076,0.8571444
2.014525,1.987602,-0.2955902,9.598565,0.2860184,-0.1849076,0.8571444
2.031091,1.881703,9.621869,-0.2218871,-3.258336,-5.529831,8.196295
2.048051,1.881703,9.621869,-0.2218871,-3.258336,-5.529831,8.196295
2.064639,1.881703,9.621869,-0.2218871,-3.258336,-5.529831,8.196295
2.080792,1.881703,9.621869,-0.2218871,-3.258336,-5.529831,8.196295
2.09762,1.881703,9.621869,-0.2218871,-3.258336,-5.529831,8.196295
2.11461,1.881703,9.621869,-0.2218871,-3.258336,-5.529831,8.196295
2.130493,1.881703,9.621869,-0.2218871,-3.258336,-5.529831,8.196295
2.147059,1.881703,9.621869,-0.2218871,-3.258336,-5.529831,8.196295
2.163625,1.881703,9.621869,-0.2218871,-3.258336,-5.529831,8.196295
2.180193,1.881703,9.621869,-0.2218871,-3.258336,-5.529831,8.196295
2.19676,1.881703,9.621869,-0.2218871,-3.258336,-5.529831,8.196295
2.213326,1.881703,9.621869,-0.2218871,-3.258336,-5.529831,8.196295
2.229893,1.881703,9.621869,-0.2218871,-3.258336,-5.529831,8.196295
2.246459,1.881703,9.621869,-0.2218871,-3.258336,-5.529831,8.196295
2.263026,1.881703,9.621869,-0.2218871,-3.258336,-5.529831,8.196295
2.279697,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.296709,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.312726,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.329292,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.345859,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.362699,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.379657,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.395636,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.412573,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.428692,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.445623,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.461824,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.478593,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.494959,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.511525,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.528092,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.544658,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.561225,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.577791,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.594574,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.610925,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.62755,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.644525,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.660625,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.677507,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.696054,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.713552,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.729537,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.745756,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.762686,-0.8819625,9.759452,0.3816205,-2.564515,-0.1396475,2.468536
2.77889,-1.28173,9.722053,-0.09616642,-1.210915,1.106253,1.434554
2.795675,-1.28173,9.722053,-0.09616642,-1.210915,1.106253,1.434554
2.812617,-1.28173,9.722053,-0.09616642,-1.210915,1.106253,1.434554
2.828663,-1.28173,9.722053,-0.09616642,-1.210915,1.106253,1.434554
2.845157,-1.28173,9.722053,-0.09616642,-1.210915,1.106253,1.434554
2.861723,-1.28173,9.722053,-0.09616642,-1.210915,1.106253,1.434554
2.87829,-1.28173,9.722053,-0.09616642,-1.210915,1.106253,1.434554
2.894856,-1.28173,9.722053,-0.09616642,-1.210915,1.106253,1.434554
2.911681,-1.28173,9.722053,-0.09616642,-1.210915,1.106253,1.434554
2.928653,-1.28173,9.722053,-0.09616642,-1.210915,1.106253,1.434554
2.944646,-1.28173,9.722053,-0.09616642,-1.210915,1.106253,1.434554
2.961123,-1.28173,9.722053,-0.09616642,-1.210915,1.106253,1.434554
2.977868,-1.28173,9.722053,-0.09616642,-1.210915,1.106253,1.434554
2.994848,-1.28173,9.722053,-0.09616642,-1.210915,1.106253,1.434554
3.010851,-1.28173,9.722053,-0.09616642,-1.210915,1.106253,1.434554
3.027389,-1.28173,9.722053,-0.09616642,-1.210915,1.106253,1.434554
3.043956,-1.61989,9.671807,-0.04987646,-0.6150719,1.312659,-0.1528848
3.060764,-1.61989,9.671807,-0.04987646,-0.6150719,1.312659,-0.1528848
3.077759,-1.61989,9.671807,-0.04987646,-0.6150719,1.312659,-0.1528848
3.093783,-1.61989,9.671807,-0.04987646,-0.6150719,1.312659,-0.1528848
3.110225,-1.61989,9.671807,-0.04987646,-0.6150719,1.312659,-0.1528848
3.126789,-1.61989,9.671807,-0.04987646,-0.6150719,1.312659,-0.1528848
3.143356,-1.61989,9.671807,-0.04987646,-0.6150719,1.312659,-0.1528848
3.159922,-1.61989,9.671807,-0.04987646,-0.6150719,1.312659,-0.1528848
3.176744,-1.61989,9.671807,-0.04987646,-0.6150719,1.312659,-0.1528848
3.193056,-1.61989,9.671807,-0.04987646,-0.6150719,1.312659,-0.1528848
3.209623,-1.61989,9.671807,-0.04987646,-0.6150719,1.312659,-0.1528848
3.226961,-1.61989,9.671807,-0.04987646,-0.6150719,1.312659,-0.1528848
3.242756,-1.61989,9.671807,-0.04987646,-0.6150719,1.312659,-0.1528848
3.259323,-1.61989,9.671807,-0.04987646,-0.6150719,1.312659,-0.1528848
3.2762,-1.61989,9.671807,-0.04987646,-0.6150719,1.312659,-0.1528848
3.292456,-1.61989,9.671807,-0.04987646,-0.6150719,1.312659,-0.1528848
3.309259,-1.61989,9.671807,-0.04987646,-0.6150719,1.312659,-0.1528848
3.325587,-1.61989,9.671807,-0.04987646,-0.6150719,1.312659,-0.1528848
3.342246,-1.61989,9.671807,-0.04987646,-0.6150719,1.312659,-0.1528848
3.359073,-1.862771,9.627853,0.07007436,-0.4769839,1.153671,-0.1253385
3.376175,-1.862771,9.627853,0.07007436,-0.4769839,1.153671,-0.1253385
3.392137,-1.862771,9.627853,0.07007436,-0.4769839,1.153671,-0.1253385
3.408423,-1.862771,9.627853,0.07007436,-0.4769839,1.153671,-0.1253385
3.425137,-1.862771,9.627853,0.07007436,-0.4769839,1.153671,-0.1253385
3.442279,-1.862771,9.627853,0.07007436,-0.4769839,1.153671,-0.1253385
3.458123,-1.862771,9.627853,0.07007436,-0.4769839,1.153671,-0.1253385
3.474689,-1.862771,9.627853,0.07007436,-0.4769839,1.153671,-0.1253385
3.491256,-1.862771,9.627853,0.07007436,-0.4769839,1.153671,-0.1253385
3.507823,-1.862771,9.627853,0.07007436,-0.4769839,1.153671,-0.1253385
3.524389,-1.862771,9.627853,0.07007436,-0.4769839,1.153671,-0.1253385
3.541121,-1.862771,9.627853,0.07007436,-0.4769839,1.153671,-0.1253385
3.557522,-1.862771,9.627853,0.07007436,-0.4769839,1.153671,-0.1253385
3.574137,-1.862771,9.627853,0.07007436,-0.4769839,1.153671,-0.1253385
3.591151,-1.862771,9.627853,0.07007436,-0.4769839,1.153671,-0.1253385
3.607224,-1.934505,9.613891,0.03469021,-0.5357659,1.109646,-0.1054233
3.624091,-1.934505,9.613891,0.03469021,-0.5357659,1.109646,-0.1054233
3.640357,-1.934505,9.613891,0.03469021,-0.5357659,1.109646,-0.1054233
3.657277,-1.934505,9.613891,0.03469021,-0.5357659,1.109646,-0.1054233
3.674266,-1.934505,9.613891,0.03469021,-0.5357659,1.109646,-0.1054233
3.690057,-1.934505,9.613891,0.03469021,-0.5357659,1.109646,-0.1054233
3.706623,-1.934505,9.613891,0.03469021,-0.5357659,1.109646,-0.1054233
3.723252,-1.934505,9.613891,0.03469021,-0.5357659,1.109646,-0.1054233
3.740294,-1.934505,9.613891,0.03469021,-0.5357659,1.109646,-0.1054233
3.756323,-1.934505,9.613891,0.03469021,-0.5357659,1.109646,-0.1054233
3.77289,-1.934505,9.613891,0.03469021,-0.5357659,1.109646,-0.1054233
3.789456,-1.934505,9.613891,0.03469021,-0.5357659,1.109646,-0.1054233
3.806334,-1.934505,9.613891,0.03469021,-0.5357659,1.109646,-0.1054233
3.822589,-1.934505,9.613891,0.03469021,-0.5357659,1.109646,-0.1054233
3.839318,-1.934505,9.613891,0.03469021,-0.5357659,1.109646,-0.1054233
3.855723,-2.026795,9.594874,0.02944174,-0.4437318,1.066744,-0.09913759
3.872376,-2.026795,9.594874,0.02944174,-0.4437318,1.066744,-0.09913759
3.889325,-2.026795,9.594874,0.02944174,-0.4437318,1.066744,-0.09913759
3.905422,-2.026795,9.594874,0.02944174,-0.4437318,1.066744,-0.09913759
3.921989,-2.026795,9.594874,0.02944174,-0.4437318,1.066744,-0.09913759
3.938559,-2.026795,9.594874,0.02944174,-0.4437318,1.066744,-0.09913759
3.955615,-2.026795,9.594874,0.02944174,-0.4437318,1.066744,-0.09913759
3.97169,-2.026795,9.594874,0.02944174,-0.4437318,1.066744,-0.09913759
3.988354,-2.026795,9.594874,0.02944174,-0.4437318,1.066744,-0.09913759
4.004822,-2.026795,9.594874,0.02944174,-0.4437318,1.066744,-0.09913759
4.022344,-2.026795,9.594874,0.02944174,-0.4437318,1.066744,-0.09913759
4.037956,-2.026795,9.594874,0.02944174,-0.4437318,1.066744,-0.09913759
4.054523,-2.026795,9.594874,0.02944174,-0.4437318,1.066744,-0.09913759
4.071312,-2.026795,9.594874,0.02944174,-0.4437318,1.066744,-0.09913759
4.087656,-2.026795,9.594874,0.02944174,-0.4437318,1.066744,-0.09913759
4.104295,-2.111947,9.576535,-0.006568128,-0.3903704,0.6576777,-0.1116869
4.12079,-2.111947,9.576535,-0.006568128,-0.3903704,0.6576777,-0.1116869
4.137364,-2.111947,9.576535,-0.006568128,-0.3903704,0.6576777,-0.1116869
4.154354,-2.111947,9.576535,-0.006568128,-0.3903704,0.6576777,-0.1116869
4.17049,-2.111947,9.576535,-0.006568128,-0.3903704,0.6576777,-0.1116869
4.187057,-2.111947,9.576535,-0.006568128,-0.3903704,0.6576777,-0.1116869
4.203622,-2.111947,9.576535,-0.006568128,-0.3903704,0.6576777,-0.1116869
4.220371,-2.111947,9.576535,-0.006568128,-0.3903704,0.6576777,-0.1116869
4.236757,-2.111947,9.576535,-0.006568128,-0.3903704,0.6576777,-0.1116869
4.253468,-2.111947,9.576535,-0.006568128,-0.3903704,0.6576777,-0.1116869
4.26989,-2.111947,9.576535,-0.006568128,-0.3903704,0.6576777,-0.1116869
4.287451,-2.111947,9.576535,-0.006568128,-0.3903704,0.6576777,-0.1116869
4.303421,-2.111947,9.576535,-0.006568128,-0.3903704,0.6576777,-0.1116869
4.319645,-2.111947,9.576535,-0.006568128,-0.3903704,0.6576777,-0.1116869
4.3367,-2.111947,9.576535,-0.006568128,-0.3903704,0.6576777,-0.1116869
4.353868,-2.111947,9.576535,-0.006568128,-0.3903704,0.6576777,-0.1116869
4.369295,-2.204238,9.555692,-0.02204121,-0.3824338,0.6226597,-0.1398284
4.385857,-2.204238,9.555692,-0.02204121,-0.3824338,0.6226597,-0.1398284
4.402424,-2.204238,9.555692,-0.02204121,-0.3824338,0.6226597,-0.1398284
4.419201,-2.204238,9.555692,-0.02204121,-0.3824338,0.6226597,-0.1398284
4.435557,-2.204238,9.555692,-0.02204121,-0.3824338,0.6226597,-0.1398284
4.452219,-2.204238,9.555692,-0.02204121,-0.3824338,0.6226597,-0.1398284
4.468689,-2.204238,9.555692,-0.02204121,-0.3824338,0.6226597,-0.1398284
4.485256,-2.204238,9.555692,-0.02204121,-0.3824338,0.6226597,-0.1398284
4.502147,-2.204238,9.555692,-0.02204121,-0.3824338,0.6226597,-0.1398284
4.519216,-2.204238,9.555692,-0.02204121,-0.3824338,0.6226597,-0.1398284
4.535214,-2.204238,9.555692,-0.02204121,-0.3824338,0.6226597,-0.1398284
4.551523,-2.204238,9.555692,-0.02204121,-0.3824338,0.6226597,-0.1398284
4.56809,-2.204238,9.555692,-0.02204121,-0.3824338,0.6226597,-0.1398284
4.585291,-2.204238,9.555692,-0.02204121,-0.3824338,0.6226597,-0.1398284
4.601223,-2.204238,9.555692,-0.02204121,-0.3824338,0.6226597,-0.1398284
4.617789,-2.204238,9.555692,-0.02204121,-0.3824338,0.6226597,-0.1398284
4.634358,-2.204238,9.555692,-0.02204121,-0.3824338,0.6226597,-0.1398284
4.651212,-2.204238,9.555692,-0.02204121,-0.3824338,0.6226597,-0.1398284
4.66749,-2.204238,9.555692,-0.02204121,-0.3824338,0.6226597,-0.1398284
4.684257,-2.204238,9.555692,-0.02204121,-0.3824338,0.6226597,-0.1398284
4.700624,-2.30808,9.531107,-0.03388449,-0.1945837,0.4370136,-0.05681805
4.717269,-2.30808,9.531107,-0.03388449,-0.1945837,0.4370136,-0.05681805
4.733757,-2.30808,9.531107,-0.03388449,-0.1945837,0.4370136,-0.05681805
4.750352,-2.30808,9.531107,-0.03388449,-0.1945837,0.4370136,-0.05681805
4.766891,-2.30808,9.531107,-0.03388449,-0.1945837,0.4370136,-0.05681805
4.783542,-2.30808,9.531107,-0.03388449,-0.1945837,0.4370136,-0.05681805
4.800022,-2.30808,9.531107,-0.03388449,-0.1945837,0.4370136,-0.05681805
4.81659,-2.30808,9.531107,-0.03388449,-0.1945837,0.4370136,-0.05681805
4.83352,-2.30808,9.531107,-0.03388449,-0.1945837,0.4370136,-0.05681805
4.849722,-2.30808,9.531107,-0.03388449,-0.1945837,0.4370136,-0.05681805
4.866916,-2.30808,9.531107,-0.03388449,-0.1945837,0.4370136,-0.05681805
4.882896,-2.30808,9.531107,-0.03388449,-0.1945837,0.4370136,-0.05681805
4.904177,-2.30808,9.531107,-0.03388449,-0.1945837,0.4370136,-0.05681805
4.91599,-2.301084,9.532779,-0.03910987,-0.2343469,0.2643251,-0.06350328
4.932557,-2.301084,9.532779,-0.03910987,-0.2343469,0.2643251,-0.06350328
4.949123,-2.301084,9.532779,-0.03910987,-0.2343469,0.2643251,-0.06350328
4.96569,-2.301084,9.532779,-0.03910987,-0.2343469,0.2643251,-0.06350328
4.982257,-2.301084,9.532779,-0.03910987,-0.2343469,0.2643251,-0.06350328
4.999015,-2.301084,9.532779,-0.03910987,-0.2343469,0.2643251,-0.06350328
5.015389,-2.301084,9.532779,-0.03910987,-0.2343469,0.2643251,-0.06350328
5.032088,-2.301084,9.532779,-0.03910987,-0.2343469,0.2643251,-0.06350328
5.049071,-2.301084,9.532779,-0.03910987,-0.2343469,0.2643251,-0.06350328
5.066045,-2.301084,9.532779,-0.03910987,-0.2343469,0.2643251,-0.06350328
5.082091,-2.301084,9.532779,-0.03910987,-0.2343469,0.2643251,-0.06350328
5.098222,-2.301084,9.532779,-0.03910987,-0.2343469,0.2643251,-0.06350328
5.115142,-2.301084,9.532779,-0.03910987,-0.2343469,0.2643251,-0.06350328
5.131357,-2.304011,9.532152,0.00178918,0.09949207,0.1442232,-0.02714923
5.147923,-2.304011,9.532152,0.00178918,0.09949207,0.1442232,-0.02714923
5.16449,-2.304011,9.532152,0.00178918,0.09949207,0.1442232,-0.02714923
5.181386,-2.304011,9.532152,0.00178918,0.09949207,0.1442232,-0.02714923
5.197623,-2.304011,9.532152,0.00178918,0.09949207,0.1442232,-0.02714923
5.21438,-2.304011,9.532152,0.00178918,0.09949207,0.1442232,-0.02714923
5.230757,-2.304011,9.532152,0.00178918,0.09949207,0.1442232,-0.02714923
5.24737,-2.304011,9.532152,0.00178918,0.09949207,0.1442232,-0.02714923
5.26389,-2.304011,9.532152,0.00178918,0.09949207,0.1442232,-0.02714923
5.280457,-2.304011,9.532152,0.00178918,0.09949207,0.1442232,-0.02714923
5.297349,-2.304011,9.532152,0.00178918,0.09949207,0.1442232,-0.02714923
5.31359,-2.304011,9.532152,0.00178918,0.09949207,0.1442232,-0.02714923
5.330317,-2.304011,9.532152,0.00178918,0.09949207,0.1442232,-0.02714923
5.346723,-2.304011,9.532152,0.00178918,0.09949207,0.1442232,-0.02714923
5.36357,-2.304011,9.532152,0.00178918,0.09949207,0.1442232,-0.02714923
5.380359,-2.575702,9.458261,0.2782831,-0.2445304,0.1298971,-0.2306607
5.396425,-2.575702,9.458261,0.2782831,-0.2445304,0.1298971,-0.2306607
5.413321,-2.575702,9.458261,0.2782831,-0.2445304,0.1298971,-0.2306607
5.429557,-2.575702,9.458261,0.2782831,-0.2445304,0.1298971,-0.2306607
5.44632,-2.575702,9.458261,0.2782831,-0.2445304,0.1298971,-0.2306607
5.46269,-2.575702,9.458261,0.2782831,-0.2445304,0.1298971,-0.2306607
5.479534,-2.575702,9.458261,0.2782831,-0.2445304,0.1298971,-0.2306607
5.496522,-2.575702,9.458261,0.2782831,-0.2445304,0.1298971,-0.2306607
5.512495,-2.575702,9.458261,0.2782831,-0.2445304,0.1298971,-0.2306607
5.528956,-2.575702,9.458261,0.2782831,-0.2445304,0.1298971,-0.2306607
5.545607,-2.575702,9.458261,0.2782831,-0.2445304,0.1298971,-0.2306607
5.562593,-2.575702,9.458261,0.2782831,-0.2445304,0.1298971,-0.2306607
5.57866,-2.575702,9.458261,0.2782831,-0.2445304,0.1298971,-0.2306607
5.595655,-2.575702,9.458261,0.2782831,-0.2445304,0.1298971,-0.2306607
5.612646,-2.575702,9.458261,0.2782831,-0.2445304,0.1298971,-0.2306607
5.628356,-2.575702,9.458261,0.2782831,-0.2445304,0.1298971,-0.2306607
5.644923,-2.424,9.496882,0.3222116,-0.3775866,0.08702087,-0.2594239
5.661729,-2.424,9.496882,0.3222116,-0.3775866,0.08702087,-0.2594239
5.678056,-2.424,9.496882,0.3222116,-0.3775866,0.08702087,-0.2594239
5.694746,-2.424,9.496882,0.3222116,-0.3775866,0.08702087,-0.2594239
5.71119,-2.424,9.496882,0.3222116,-0.3775866,0.08702087,-0.2594239
5.727836,-2.424,9.496882,0.3222116,-0.3775866,0.08702087,-0.2594239
5.744745,-2.424,9.496882,0.3222116,-0.3775866,0.08702087,-0.2594239
5.760889,-2.424,9.496882,0.3222116,-0.3775866,0.08702087,-0.2594239
5.777824,-2.424,9.496882,0.3222116,-0.3775866,0.08702087,-0.2594239
