ElapsedTime,Class1,Class2,Class3,Class4,BestClass
17.33986,63.50163,59.01801,41.43715,28.05248,3
17.35671,63.50163,59.01801,41.43715,28.05248,3
17.37356,63.50163,59.01801,41.43715,28.05248,3
17.39044,63.50163,59.01801,41.43715,28.05248,3
17.4075,63.50163,59.01801,41.43715,28.05248,3
17.4241,63.50163,59.01801,41.43715,28.05248,3
17.44095,63.50163,59.01801,41.43715,28.05248,3
17.45848,63.50163,59.01801,41.43715,28.05248,3
17.47468,63.50163,59.01801,41.43715,28.05248,3
17.49175,63.50163,59.01801,41.43715,28.05248,3
17.50873,63.50163,59.01801,41.43715,28.05248,3
17.52573,63.50163,59.01801,41.43715,28.05248,3
17.54272,63.50163,59.01801,41.43715,28.05248,3
17.55968,63.50163,59.01801,41.43715,28.05248,3
17.57575,63.50163,59.01801,41.43715,28.05248,3
17.59274,63.50163,59.01801,41.43715,28.05248,3
17.60972,63.50163,59.01801,41.43715,28.05248,3
17.62629,63.50163,59.01801,41.43715,28.05248,3
17.64314,63.50163,59.01801,41.43715,28.05248,3
17.65999,63.50163,59.01801,41.43715,28.05248,3
17.67691,63.50163,59.01801,41.43715,28.05248,3
17.69369,63.50163,59.01801,41.43715,28.05248,3
17.71054,63.50163,59.01801,41.43715,28.05248,3
17.72739,63.50163,59.01801,41.43715,28.05248,3
17.74424,63.50163,59.01801,41.43715,28.05248,3
17.76109,63.50163,59.01801,41.43715,28.05248,3
17.77803,63.50163,59.01801,41.43715,28.05248,3
17.79506,63.50163,59.01801,41.43715,28.05248,3
17.81203,63.50163,59.01801,41.43715,28.05248,3
17.8292,63.50163,59.01801,41.43715,28.05248,3
17.84533,63.50163,59.01801,41.43715,28.05248,3
17.86218,63.50163,59.01801,41.43715,28.05248,3
17.87918,63.50163,59.01801,41.43715,28.05248,3
17.89619,63.50163,59.01801,41.43715,28.05248,3
17.9131,63.50163,59.01801,41.43715,28.05248,3
17.93005,63.50163,59.01801,41.43715,28.05248,3
17.94643,63.50163,59.01801,41.43715,28.05248,3
17.96328,63.50163,59.01801,41.43715,28.05248,3
17.98013,63.50163,59.01801,41.43715,28.05248,3
17.99709,63.50163,59.01801,41.43715,28.05248,3
18.01406,63.50163,59.01801,41.43715,28.05248,3
18.03111,63.50163,59.01801,41.43715,28.05248,3
18.04826,63.50163,59.01801,41.43715,28.05248,3
18.06441,63.50163,59.01801,41.43715,28.05248,3
18.08152,63.50163,59.01801,41.43715,28.05248,3
18.09858,63.50163,59.01801,41.43715,28.05248,3
18.11515,63.50163,59.01801,41.43715,28.05248,3
18.1322,63.50163,59.01801,41.43715,28.05248,3
18.14862,63.50163,59.01801,41.43715,28.05248,3
18.16881,63.50163,59.01801,41.43715,28.05248,3
18.1825,63.50163,59.01801,41.43715,28.05248,3
18.19944,62.95228,58.72845,41.79352,27.57819,3
18.21602,62.95228,58.72845,41.79352,27.57819,3
18.2335,62.95228,58.72845,41.79352,27.57819,3
18.24972,62.95228,58.72845,41.79352,27.57819,3
18.26659,62.95228,58.72845,41.79352,27.57819,3
18.28363,62.95228,58.72845,41.79352,27.57819,3
18.30026,62.95228,58.72845,41.79352,27.57819,3
18.31771,62.95228,58.72845,41.79352,27.57819,3
18.33396,62.95228,58.72845,41.79352,27.57819,3
18.35081,62.95228,58.72845,41.79352,27.57819,3
18.36788,62.95228,58.72845,41.79352,27.57819,3
18.38451,62.95228,58.72845,41.79352,27.57819,3
18.40136,62.95228,58.72845,41.79352,27.57819,3
18.41821,62.95228,58.72845,41.79352,27.57819,3
18.43506,62.95228,58.72845,41.79352,27.57819,3
18.45199,62.95228,58.72845,41.79352,27.57819,3
18.46876,62.95228,58.72845,41.79352,27.57819,3
18.48561,62.95228,58.72845,41.79352,27.57819,3
18.50245,62.95228,58.72845,41.79352,27.57819,3
18.5193,62.95228,58.72845,41.79352,27.57819,3
18.53714,62.95228,58.72845,41.79352,27.57819,3
18.55308,62.95228,58.72845,41.79352,27.57819,3
18.57006,62.95228,58.72845,41.79352,27.57819,3
18.5872,62.95228,58.72845,41.79352,27.57819,3
18.60355,62.95228,58.72845,41.79352,27.57819,3
18.62118,62.95228,58.72845,41.79352,27.57819,3
18.63725,62.95228,58.72845,41.79352,27.57819,3
18.65414,62.95228,58.72845,41.79352,27.57819,3
18.67232,62.95228,58.72845,41.79352,27.57819,3
18.68815,62.95228,58.72845,41.79352,27.57819,3
18.70464,62.95228,58.72845,41.79352,27.57819,3
18.72149,62.95228,58.72845,41.79352,27.57819,3
18.73834,62.95228,58.72845,41.79352,27.57819,3
18.75524,62.95228,58.72845,41.79352,27.57819,3
18.77204,62.95228,58.72845,41.79352,27.57819,3
18.78917,62.95228,58.72845,41.79352,27.57819,3
18.80615,62.95228,58.72845,41.79352,27.57819,3
18.82259,62.95228,58.72845,41.79352,27.57819,3
18.83944,62.95228,58.72845,41.79352,27.57819,3
18.85629,62.95228,58.72845,41.79352,27.57819,3
18.87328,62.95228,58.72845,41.79352,27.57819,3
18.89029,62.95228,58.72845,41.79352,27.57819,3
18.90728,62.95228,58.72845,41.79352,27.57819,3
18.92429,62.95228,58.72845,41.79352,27.57819,3
18.94053,62.95228,58.72845,41.79352,27.57819,3
18.95738,62.95228,58.72845,41.79352,27.57819,3
18.97436,62.95228,58.72845,41.79352,27.57819,3
18.99135,62.95228,58.72845,41.79352,27.57819,3
19.00793,62.95228,58.72845,41.79352,27.57819,3
19.02533,62.95228,58.72845,41.79352,27.57819,3
19.04232,62.95228,58.72845,41.79352,27.57819,3
19.05847,64.16145,59.67959,45.69397,30.26826,3
19.07532,64.16145,59.67959,45.69397,30.26826,3
19.09227,64.16145,59.67959,45.69397,30.26826,3
19.10926,64.16145,59.67959,45.69397,30.26826,3
19.12625,64.16145,59.67959,45.69397,30.26826,3
19.14325,64.16145,59.67959,45.69397,30.26826,3
19.16023,64.16145,59.67959,45.69397,30.26826,3
19.17642,64.16145,59.67959,45.69397,30.26826,3
19.19491,64.16145,59.67959,45.69397,30.26826,3
19.21222,64.16145,59.67959,45.69397,30.26826,3
19.22919,64.16145,59.67959,45.69397,30.26826,3
19.24546,64.16145,59.67959,45.69397,30.26826,3
19.26231,64.16145,59.67959,45.69397,30.26826,3
19.27925,64.16145,59.67959,45.69397,30.26826,3
19.29616,64.16145,59.67959,45.69397,30.26826,3
19.31321,64.16145,59.67959,45.69397,30.26826,3
19.3302,64.16145,59.67959,45.69397,30.26826,3
19.34713,64.16145,59.67959,45.69397,30.26826,3
19.36413,64.16145,59.67959,45.69397,30.26826,3
19.38026,64.16145,59.67959,45.69397,30.26826,3
19.39712,64.16145,59.67959,45.69397,30.26826,3
19.41409,64.16145,59.67959,45.69397,30.26826,3
19.43081,64.16145,59.67959,45.69397,30.26826,3
19.44807,64.16145,59.67959,45.69397,30.26826,3
19.4645,64.16145,59.67959,45.69397,30.26826,3
19.48205,64.16145,59.67959,45.69397,30.26826,3
19.4982,64.16145,59.67959,45.69397,30.26826,3
19.51505,64.16145,59.67959,45.69397,30.26826,3
19.53202,64.16145,59.67959,45.69397,30.26826,3
19.54903,64.16145,59.67959,45.69397,30.26826,3
19.5656,64.16145,59.67959,45.69397,30.26826,3
19.58299,64.16145,59.67959,45.69397,30.26826,3
19.59998,64.16145,59.67959,45.69397,30.26826,3
19.61615,64.16145,59.67959,45.69397,30.26826,3
19.63299,64.16145,59.67959,45.69397,30.26826,3
19.64997,64.16145,59.67959,45.69397,30.26826,3
19.66694,64.16145,59.67959,45.69397,30.26826,3
19.68354,64.16145,59.67959,45.69397,30.26826,3
19.70258,64.16145,59.67959,45.69397,30.26826,3
19.71995,64.16145,59.67959,45.69397,30.26826,3
19.73694,64.16145,59.67959,45.69397,30.26826,3
19.75313,64.16145,59.67959,45.69397,30.26826,3
19.76998,64.16145,59.67959,45.69397,30.26826,3
19.7869,64.16145,59.67959,45.69397,30.26826,3
19.80368,64.16145,59.67959,45.69397,30.26826,3
19.82052,64.16145,59.67959,45.69397,30.26826,3
19.83737,64.16145,59.67959,45.69397,30.26826,3
19.85422,64.16145,59.67959,45.69397,30.26826,3
19.87107,64.16145,59.67959,45.69397,30.26826,3
19.88792,64.16145,59.67959,45.69397,30.26826,3
19.9048,64.16145,59.67959,45.69397,30.26826,3
19.92179,64.02718,59.48351,45.49096,30.64124,3
19.93847,64.02718,59.48351,45.49096,30.64124,3
19.95577,64.02718,59.48351,45.49096,30.64124,3
19.97217,64.02718,59.48351,45.49096,30.64124,3
19.98976,64.02718,59.48351,45.49096,30.64124,3
20.00587,64.02718,59.48351,45.49096,30.64124,3
20.02286,64.02718,59.48351,45.49096,30.64124,3
20.03985,64.02718,59.48351,45.49096,30.64124,3
20.05641,64.02718,59.48351,45.49096,30.64124,3
20.07326,64.02718,59.48351,45.49096,30.64124,3
20.0902,64.02718,59.48351,45.49096,30.64124,3
20.10719,64.02718,59.48351,45.49096,30.64124,3
20.12381,64.02718,59.48351,45.49096,30.64124,3
20.14066,64.02718,59.48351,45.49096,30.64124,3
20.15751,64.02718,59.48351,45.49096,30.64124,3
20.17436,64.02718,59.48351,45.49096,30.64124,3
20.19121,64.02718,59.48351,45.49096,30.64124,3
20.20814,64.02718,59.48351,45.49096,30.64124,3
20.22839,64.02718,59.48351,45.49096,30.64124,3
20.24524,64.02718,59.48351,45.49096,30.64124,3
20.2621,64.02718,59.48351,45.49096,30.64124,3
20.27909,64.02718,59.48351,45.49096,30.64124,3
20.29608,64.02718,59.48351,45.49096,30.64124,3
20.31264,64.02718,59.48351,45.49096,30.64124,3
20.33006,64.02718,59.48351,45.49096,30.64124,3
20.34705,64.02718,59.48351,45.49096,30.64124,3
20.36319,64.02718,59.48351,45.49096,30.64124,3
20.38005,64.02718,59.48351,45.49096,30.64124,3
20.39703,64.02718,59.48351,45.49096,30.64124,3
20.41401,64.02718,59.48351,45.49096,30.64124,3
20.43103,64.02718,59.48351,45.49096,30.64124,3
20.44801,64.02718,59.48351,45.49096,30.64124,3
20.46428,64.02718,59.48351,45.49096,30.64124,3
20.48113,64.02718,59.48351,45.49096,30.64124,3
20.49798,64.02718,59.48351,45.49096,30.64124,3
20.51495,64.02718,59.48351,45.49096,30.64124,3
20.53196,64.02718,59.48351,45.49096,30.64124,3
20.54853,64.02718,59.48351,45.49096,30.64124,3
20.56538,64.02718,59.48351,45.49096,30.64124,3
20.58223,64.02718,59.48351,45.49096,30.64124,3
20.59908,64.02718,59.48351,45.49096,30.64124,3
20.6161,64.02718,59.48351,45.49096,30.64124,3
20.63318,64.02718,59.48351,45.49096,30.64124,3
20.64963,64.02718,59.48351,45.49096,30.64124,3
20.66648,64.02718,59.48351,45.49096,30.64124,3
20.68333,64.02718,59.48351,45.49096,30.64124,3
20.70022,64.02718,59.48351,45.49096,30.64124,3
20.71721,64.02718,59.48351,45.49096,30.64124,3
20.73432,64.02718,59.48351,45.49096,30.64124,3
20.75072,64.02718,59.48351,45.49096,30.64124,3
20.76757,64.02718,59.48351,45.49096,30.64124,3
20.78444,66.08556,61.41743,49.44623,34.30954,3
20.80146,66.08556,61.41743,49.44623,34.30954,3
20.81812,66.08556,61.41743,49.44623,34.30954,3
20.83497,66.08556,61.41743,49.44623,34.30954,3
20.85253,66.08556,61.41743,49.44623,34.30954,3
20.86867,66.08556,61.41743,49.44623,34.30954,3
20.88613,66.08556,61.41743,49.44623,34.30954,3
20.90377,66.08556,61.41743,49.44623,34.30954,3
20.91983,66.08556,61.41743,49.44623,34.30954,3
20.93674,66.08556,61.41743,49.44623,34.30954,3
20.9538,66.08556,61.41743,49.44623,34.30954,3
20.97038,66.08556,61.41743,49.44623,34.30954,3
20.98776,66.08556,61.41743,49.44623,34.30954,3
21.00476,66.08556,61.41743,49.44623,34.30954,3
21.02092,66.08556,61.41743,49.44623,34.30954,3
21.03872,66.08556,61.41743,49.44623,34.30954,3
21.05471,66.08556,61.41743,49.44623,34.30954,3
21.0717,66.08556,61.41743,49.44623,34.30954,3
21.0887,66.08556,61.41743,49.44623,34.30954,3
21.10517,66.08556,61.41743,49.44623,34.30954,3
21.12269,66.08556,61.41743,49.44623,34.30954,3
21.13887,66.08556,61.41743,49.44623,34.30954,3
21.15572,66.08556,61.41743,49.44623,34.30954,3
21.17265,66.08556,61.41743,49.44623,34.30954,3
21.18966,66.08556,61.41743,49.44623,34.30954,3
21.20626,66.08556,61.41743,49.44623,34.30954,3
21.22311,66.08556,61.41743,49.44623,34.30954,3
21.23996,66.08556,61.41743,49.44623,34.30954,3
21.25769,66.08556,61.41743,49.44623,34.30954,3
21.27372,66.08556,61.41743,49.44623,34.30954,3
21.29051,66.08556,61.41743,49.44623,34.30954,3
21.30736,66.08556,61.41743,49.44623,34.30954,3
21.32421,66.08556,61.41743,49.44623,34.30954,3
21.34106,66.08556,61.41743,49.44623,34.30954,3
21.35791,66.08556,61.41743,49.44623,34.30954,3
21.37487,66.08556,61.41743,49.44623,34.30954,3
21.39184,66.08556,61.41743,49.44623,34.30954,3
21.40888,66.08556,61.41743,49.44623,34.30954,3
21.42584,66.08556,61.41743,49.44623,34.30954,3
21.44215,66.08556,61.41743,49.44623,34.30954,3
21.459,66.08556,61.41743,49.44623,34.30954,3
21.47585,66.08556,61.41743,49.44623,34.30954,3
21.49284,66.08556,61.41743,49.44623,34.30954,3
21.50955,66.08556,61.41743,49.44623,34.30954,3
21.5264,66.08556,61.41743,49.44623,34.30954,3
21.54403,66.08556,61.41743,49.44623,34.30954,3
21.5601,66.08556,61.41743,49.44623,34.30954,3
21.57708,66.08556,61.41743,49.44623,34.30954,3
21.59402,66.08556,61.41743,49.44623,34.30954,3
21.61111,66.08556,61.41743,49.44623,34.30954,3
21.62749,66.08556,61.41743,49.44623,34.30954,3
21.64515,66.36652,61.78766,49.43576,33.21226,3
21.66119,66.36652,61.78766,49.43576,33.21226,3
21.67819,66.36652,61.78766,49.43576,33.21226,3
21.69523,66.36652,61.78766,49.43576,33.21226,3
21.71226,66.36652,61.78766,49.43576,33.21226,3
21.72859,66.36652,61.78766,49.43576,33.21226,3
21.74632,66.36652,61.78766,49.43576,33.21226,3
21.7623,66.36652,61.78766,49.43576,33.21226,3
21.77936,66.36652,61.78766,49.43576,33.21226,3
21.79598,66.36652,61.78766,49.43576,33.21226,3
21.81342,66.36652,61.78766,49.43576,33.21226,3
21.82968,66.36652,61.78766,49.43576,33.21226,3
21.84735,66.36652,61.78766,49.43576,33.21226,3
21.86338,66.36652,61.78766,49.43576,33.21226,3
21.88037,66.36652,61.78766,49.43576,33.21226,3
21.89742,66.36652,61.78766,49.43576,33.21226,3
21.9145,66.36652,61.78766,49.43576,33.21226,3
21.93078,66.36652,61.78766,49.43576,33.21226,3
21.94848,66.36652,61.78766,49.43576,33.21226,3
21.96447,66.36652,61.78766,49.43576,33.21226,3
21.98154,66.36652,61.78766,49.43576,33.21226,3
21.99817,66.36652,61.78766,49.43576,33.21226,3
22.01561,66.36652,61.78766,49.43576,33.21226,3
22.03187,66.36652,61.78766,49.43576,33.21226,3
22.04872,66.36652,61.78766,49.43576,33.21226,3
22.06569,66.36652,61.78766,49.43576,33.21226,3
22.08276,66.36652,61.78766,49.43576,33.21226,3
22.09927,66.36652,61.78766,49.43576,33.21226,3
22.11679,66.36652,61.78766,49.43576,33.21226,3
22.13297,66.36652,61.78766,49.43576,33.21226,3
22.14984,66.36652,61.78766,49.43576,33.21226,3
22.16692,66.36652,61.78766,49.43576,33.21226,3
22.18392,66.36652,61.78766,49.43576,33.21226,3
22.20036,66.36652,61.78766,49.43576,33.21226,3
22.21721,66.36652,61.78766,49.43576,33.21226,3
22.23505,66.36652,61.78766,49.43576,33.21226,3
22.25116,66.36652,61.78766,49.43576,33.21226,3
22.26776,66.36652,61.78766,49.43576,33.21226,3
22.28461,66.36652,61.78766,49.43576,33.21226,3
22.30145,66.36652,61.78766,49.43576,33.21226,3
22.31834,66.36652,61.78766,49.43576,33.21226,3
22.33538,66.36652,61.78766,49.43576,33.21226,3
22.35239,66.36652,61.78766,49.43576,33.21226,3
22.36941,66.36652,61.78766,49.43576,33.21226,3
22.3857,66.36652,61.78766,49.43576,33.21226,3
22.40356,66.36652,61.78766,49.43576,33.21226,3
22.4194,66.36652,61.78766,49.43576,33.21226,3
22.43931,66.36652,61.78766,49.43576,33.21226,3
22.4531,66.36652,61.78766,49.43576,33.21226,3
22.47082,66.36652,61.78766,49.43576,33.21226,3
22.48685,66.36652,61.78766,49.43576,33.21226,3
22.50385,67.56174,63.05399,51.6387,34.03989,3
22.52049,67.56174,63.05399,51.6387,34.03989,3
22.53734,67.56174,63.05399,51.6387,34.03989,3
22.55419,67.56174,63.05399,51.6387,34.03989,3
22.57104,67.56174,63.05399,51.6387,34.03989,3
22.58811,67.56174,63.05399,51.6387,34.03989,3
22.6051,67.56174,63.05399,51.6387,34.03989,3
22.62209,67.56174,63.05399,51.6387,34.03989,3
22.63908,67.56174,63.05399,51.6387,34.03989,3
22.65528,67.56174,63.05399,51.6387,34.03989,3
22.6722,67.56174,63.05399,51.6387,34.03989,3
22.68922,67.56174,63.05399,51.6387,34.03989,3
22.70633,67.56174,63.05399,51.6387,34.03989,3
22.72268,67.56174,63.05399,51.6387,34.03989,3
22.73967,67.56174,63.05399,51.6387,34.03989,3
22.75638,67.56174,63.05399,51.6387,34.03989,3
22.77323,67.56174,63.05399,51.6387,34.03989,3
22.79067,67.56174,63.05399,51.6387,34.03989,3
22.80693,67.56174,63.05399,51.6387,34.03989,3
22.82378,67.56174,63.05399,51.6387,34.03989,3
22.84076,67.56174,63.05399,51.6387,34.03989,3
22.85748,67.56174,63.05399,51.6387,34.03989,3
22.87433,67.56174,63.05399,51.6387,34.03989,3
22.89118,67.56174,63.05399,51.6387,34.03989,3
22.90813,67.56174,63.05399,51.6387,34.03989,3
22.92513,67.56174,63.05399,51.6387,34.03989,3
22.94211,67.56174,63.05399,51.6387,34.03989,3
22.95857,67.56174,63.05399,51.6387,34.03989,3
22.97542,67.56174,63.05399,51.6387,34.03989,3
22.99242,67.56174,63.05399,51.6387,34.03989,3
23.00942,67.56174,63.05399,51.6387,34.03989,3
23.02641,67.56174,63.05399,51.6387,34.03989,3
23.04343,67.56174,63.05399,51.6387,34.03989,3
23.05967,67.56174,63.05399,51.6387,34.03989,3
23.07653,67.56174,63.05399,51.6387,34.03989,3
23.09359,67.56174,63.05399,51.6387,34.03989,3
23.11065,67.56174,63.05399,51.6387,34.03989,3
23.12706,67.56174,63.05399,51.6387,34.03989,3
23.14391,67.56174,63.05399,51.6387,34.03989,3
23.16076,67.56174,63.05399,51.6387,34.03989,3
23.17767,67.56174,63.05399,51.6387,34.03989,3
23.19473,67.56174,63.05399,51.6387,34.03989,3
23.21175,67.56174,63.05399,51.6387,34.03989,3
23.22816,67.56174,63.05399,51.6387,34.03989,3
23.24501,67.56174,63.05399,51.6387,34.03989,3
23.26186,67.56174,63.05399,51.6387,34.03989,3
23.27871,67.56174,63.05399,51.6387,34.03989,3
23.29556,67.56174,63.05399,51.6387,34.03989,3
23.3126,67.56174,63.05399,51.6387,34.03989,3
23.32969,67.56174,63.05399,51.6387,34.03989,3
23.3467,67.56174,63.05399,51.6387,34.03989,3
23.36295,67.00227,62.68937,46.83999,30.37959,3
23.38073,67.00227,62.68937,46.83999,30.37959,3
23.39694,67.00227,62.68937,46.83999,30.37959,3
23.4135,67.00227,62.68937,46.83999,30.37959,3
23.43076,67.00227,62.68937,46.83999,30.37959,3
23.44781,67.00227,62.68937,46.83999,30.37959,3
23.46405,67.00227,62.68937,46.83999,30.37959,3
23.48102,67.00227,62.68937,46.83999,30.37959,3
23.49797,67.00227,62.68937,46.83999,30.37959,3
23.5146,67.00227,62.68937,46.83999,30.37959,3
23.53144,67.00227,62.68937,46.83999,30.37959,3
23.54829,67.00227,62.68937,46.83999,30.37959,3
23.56515,67.00227,62.68937,46.83999,30.37959,3
23.58225,67.00227,62.68937,46.83999,30.37959,3
23.59922,67.00227,62.68937,46.83999,30.37959,3
23.61569,67.00227,62.68937,46.83999,30.37959,3
23.63291,67.00227,62.68937,46.83999,30.37959,3
23.64939,67.00227,62.68937,46.83999,30.37959,3
23.66706,67.00227,62.68937,46.83999,30.37959,3
23.6832,67.00227,62.68937,46.83999,30.37959,3
23.7003,67.00227,62.68937,46.83999,30.37959,3
23.71678,67.00227,62.68937,46.83999,30.37959,3
23.73425,67.00227,62.68937,46.83999,30.37959,3
23.75048,67.00227,62.68937,46.83999,30.37959,3
23.76733,67.00227,62.68937,46.83999,30.37959,3
23.78418,67.00227,62.68937,46.83999,30.37959,3
23.80148,67.00227,62.68937,46.83999,30.37959,3
23.81851,67.00227,62.68937,46.83999,30.37959,3
23.83473,67.00227,62.68937,46.83999,30.37959,3
23.85158,67.00227,62.68937,46.83999,30.37959,3
23.86857,67.00227,62.68937,46.83999,30.37959,3
23.88556,67.00227,62.68937,46.83999,30.37959,3
23.90213,67.00227,62.68937,46.83999,30.37959,3
23.91898,67.00227,62.68937,46.83999,30.37959,3
23.93682,67.00227,62.68937,46.83999,30.37959,3
23.95267,67.00227,62.68937,46.83999,30.37959,3
23.96952,67.00227,62.68937,46.83999,30.37959,3
23.98678,67.00227,62.68937,46.83999,30.37959,3
24.00322,67.00227,62.68937,46.83999,30.37959,3
24.02007,67.00227,62.68937,46.83999,30.37959,3
24.03692,67.00227,62.68937,46.83999,30.37959,3
24.05388,67.00227,62.68937,46.83999,30.37959,3
24.07088,67.00227,62.68937,46.83999,30.37959,3
24.08782,67.00227,62.68937,46.83999,30.37959,3
24.10492,67.00227,62.68937,46.83999,30.37959,3
24.12186,67.00227,62.68937,46.83999,30.37959,3
24.13801,67.00227,62.68937,46.83999,30.37959,3
24.15493,67.00227,62.68937,46.83999,30.37959,3
24.17198,67.00227,62.68937,46.83999,30.37959,3
24.18913,67.00227,62.68937,46.83999,30.37959,3
24.20614,67.00227,62.68937,46.83999,30.37959,3
24.22226,66.70683,62.64526,45.24609,28.75668,3
24.23913,66.70683,62.64526,45.24609,28.75668,3
24.25618,66.70683,62.64526,45.24609,28.75668,3
24.27281,66.70683,62.64526,45.24609,28.75668,3
24.28966,66.70683,62.64526,45.24609,28.75668,3
24.30651,66.70683,62.64526,45.24609,28.75668,3
24.32335,66.70683,62.64526,45.24609,28.75668,3
24.3402,66.70683,62.64526,45.24609,28.75668,3
24.35731,66.70683,62.64526,45.24609,28.75668,3
24.37436,66.70683,62.64526,45.24609,28.75668,3
24.39075,66.70683,62.64526,45.24609,28.75668,3
24.4076,66.70683,62.64526,45.24609,28.75668,3
24.4246,66.70683,62.64526,45.24609,28.75668,3
24.44153,66.70683,62.64526,45.24609,28.75668,3
24.45852,66.70683,62.64526,45.24609,28.75668,3
24.47551,66.70683,62.64526,45.24609,28.75668,3
24.49185,66.70683,62.64526,45.24609,28.75668,3
24.5087,66.70683,62.64526,45.24609,28.75668,3
24.52555,66.70683,62.64526,45.24609,28.75668,3
24.54239,66.70683,62.64526,45.24609,28.75668,3
24.55924,66.70683,62.64526,45.24609,28.75668,3
24.57657,66.70683,62.64526,45.24609,28.75668,3
24.59294,66.70683,62.64526,45.24609,28.75668,3
24.60985,66.70683,62.64526,45.24609,28.75668,3
24.62691,66.70683,62.64526,45.24609,28.75668,3
24.64388,66.70683,62.64526,45.24609,28.75668,3
24.66034,66.70683,62.64526,45.24609,28.75668,3
24.67794,66.70683,62.64526,45.24609,28.75668,3
24.69497,66.70683,62.64526,45.24609,28.75668,3
24.71109,66.70683,62.64526,45.24609,28.75668,3
24.72813,66.70683,62.64526,45.24609,28.75668,3
24.74516,66.70683,62.64526,45.24609,28.75668,3
24.76218,66.70683,62.64526,45.24609,28.75668,3
24.77919,66.70683,62.64526,45.24609,28.75668,3
24.79516,66.70683,62.64526,45.24609,28.75668,3
24.8122,66.70683,62.64526,45.24609,28.75668,3
24.82913,66.70683,62.64526,45.24609,28.75668,3
24.84567,66.70683,62.64526,45.24609,28.75668,3
24.86252,66.70683,62.64526,45.24609,28.75668,3
24.87938,66.70683,62.64526,45.24609,28.75668,3
24.89622,66.70683,62.64526,45.24609,28.75668,3
24.91326,66.70683,62.64526,45.24609,28.75668,3
24.93026,66.70683,62.64526,45.24609,28.75668,3
24.94677,66.70683,62.64526,45.24609,28.75668,3
24.96362,66.70683,62.64526,45.24609,28.75668,3
24.98047,66.70683,62.64526,45.24609,28.75668,3
24.99752,66.70683,62.64526,45.24609,28.75668,3
25.0146,66.70683,62.64526,45.24609,28.75668,3
25.03139,66.70683,62.64526,45.24609,28.75668,3
25.04787,66.70683,62.64526,45.24609,28.75668,3
25.06472,66.70683,62.64526,45.24609,28.75668,3
25.08157,58.21129,54.3081,46.96751,28.8726,3
25.09842,58.21129,54.3081,46.96751,28.8726,3
25.11526,58.21129,54.3081,46.96751,28.8726,3
25.13254,58.21129,54.3081,46.96751,28.8726,3
25.14896,58.21129,54.3081,46.96751,28.8726,3
25.16657,58.21129,54.3081,46.96751,28.8726,3
25.18266,58.21129,54.3081,46.96751,28.8726,3
25.20029,58.21129,54.3081,46.96751,28.8726,3
25.21676,58.21129,54.3081,46.96751,28.8726,3
25.23375,58.21129,54.3081,46.96751,28.8726,3
25.25006,58.21129,54.3081,46.96751,28.8726,3
25.26691,58.21129,54.3081,46.96751,28.8726,3
25.28376,58.21129,54.3081,46.96751,28.8726,3
25.30072,58.21129,54.3081,46.96751,28.8726,3
25.31776,58.21129,54.3081,46.96751,28.8726,3
25.33479,58.21129,54.3081,46.96751,28.8726,3
25.35115,58.21129,54.3081,46.96751,28.8726,3
25.36877,58.21129,54.3081,46.96751,28.8726,3
25.38485,58.21129,54.3081,46.96751,28.8726,3
25.40176,58.21129,54.3081,46.96751,28.8726,3
25.41883,58.21129,54.3081,46.96751,28.8726,3
25.4354,58.21129,54.3081,46.96751,28.8726,3
25.45225,58.21129,54.3081,46.96751,28.8726,3
25.4691,58.21129,54.3081,46.96751,28.8726,3
25.48594,58.21129,54.3081,46.96751,28.8726,3
25.50307,58.21129,54.3081,46.96751,28.8726,3
25.5202,58.21129,54.3081,46.96751,28.8726,3
25.5373,58.21129,54.3081,46.96751,28.8726,3
25.55347,58.21129,54.3081,46.96751,28.8726,3
25.57056,58.21129,54.3081,46.96751,28.8726,3
25.58756,58.21129,54.3081,46.96751,28.8726,3
25.60455,58.21129,54.3081,46.96751,28.8726,3
25.62074,58.21129,54.3081,46.96751,28.8726,3
25.63759,58.21129,54.3081,46.96751,28.8726,3
25.65444,58.21129,54.3081,46.96751,28.8726,3
25.67153,58.21129,54.3081,46.96751,28.8726,3
25.68861,58.21129,54.3081,46.96751,28.8726,3
25.70498,58.21129,54.3081,46.96751,28.8726,3
25.72183,58.21129,54.3081,46.96751,28.8726,3
25.73886,58.21129,54.3081,46.96751,28.8726,3
25.75553,58.21129,54.3081,46.96751,28.8726,3
25.77238,58.21129,54.3081,46.96751,28.8726,3
25.78923,58.21129,54.3081,46.96751,28.8726,3
25.80612,58.21129,54.3081,46.96751,28.8726,3
25.82293,58.21129,54.3081,46.96751,28.8726,3
25.83978,58.21129,54.3081,46.96751,28.8726,3
25.85663,58.21129,54.3081,46.96751,28.8726,3
25.87348,58.21129,54.3081,46.96751,28.8726,3
25.89044,58.21129,54.3081,46.96751,28.8726,3
25.90718,58.21129,54.3081,46.96751,28.8726,3
25.92402,58.21129,54.3081,46.96751,28.8726,3
25.94087,50.18395,45.40757,56.81816,36.31926,3
25.95772,50.18395,45.40757,56.81816,36.31926,3
25.97467,50.18395,45.40757,56.81816,36.31926,3
25.99169,50.18395,45.40757,56.81816,36.31926,3
26.00827,50.18395,45.40757,56.81816,36.31926,3
26.02592,50.18395,45.40757,56.81816,36.31926,3
26.04197,50.18395,45.40757,56.81816,36.31926,3
